"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"41.177.230.130","137","244.3.153.77","137","24","2628","0","0","24","2628","100.611702000","132.0000","N/A","159.27"
"244.3.31.251","137","244.3.153.95","137","18","2052","0","0","18","2052","17.106694000","131.9997","N/A","124.36"
"244.3.31.251","137","244.3.153.55","137","18","2052","0","0","18","2052","64.502282000","131.9991","N/A","124.36"
"244.3.153.91","137","244.3.153.102","137","36","3456","0","0","36","3456","83.282549000","131.5195","N/A","210.22"
"41.177.98.43","123","244.157.156.98","123","4","376","2","188","2","188","27.543106000","128.0059","11.75","11.75"
"41.177.98.43","123","41.177.230.31","123","4","376","2","188","2","188","57.542151000","128.0055","11.75","11.75"
"41.177.98.121","123","41.177.230.31","123","6","564","3","282","3","282","62.499131000","128.0013","17.62","17.62"
"41.177.98.121","123","244.3.164.39","123","6","564","3","282","3","282","45.498968000","128.0013","17.62","17.62"
"41.177.108.224","123","145.95.81.118","123","4","376","2","188","2","188","47.021629000","128.0011","11.75","11.75"
"41.177.3.108","123","145.95.81.118","123","4","376","2","188","2","188","59.021675000","128.0010","11.75","11.75"
"41.177.230.31","123","145.95.81.118","123","4","376","2","188","2","188","46.021652000","128.0009","11.75","11.75"
"145.95.81.118","123","244.3.164.39","123","4","376","2","188","2","188","71.021759000","128.0009","11.75","11.75"
"41.177.98.57","123","244.157.13.98","123","4","376","2","188","2","188","36.294239000","128.0005","11.75","11.75"
"41.177.98.98","123","244.157.13.98","123","4","376","2","188","2","188","78.681048000","128.0001","11.75","11.75"
"41.177.98.98","123","244.157.156.98","123","4","376","2","188","2","188","46.681136000","128.0001","11.75","11.75"
"41.177.26.176","123","244.3.164.39","123","4","376","2","188","2","188","56.294285000","128.0001","11.75","11.75"
"41.177.98.98","123","244.3.164.39","123","4","376","2","188","2","188","27.681120000","127.9999","11.75","11.75"
"5ba4:dada:dada:dada:dada:dada:daa0:daa4","547","caf4:dada:dada:dada:a46c:8e5b:cae1:8e37","546","2","220","0","0","2","220","8.302300000","126.3167","N/A","13.93"
"5ba4:dada:dada:dada:dada:dada:daa0:daa4","547","caf4:dada:dada:dada:a46c:8e5b:cae1:4d9d","546","2","220","0","0","2","220","90.378212000","124.2041","N/A","14.17"
"41.177.244.77","137","244.3.210.90","137","6","576","6","576","0","0","94.196327000","123.0150","37.46","N/A"
"244.3.31.251","137","244.3.153.239","137","12","1368","0","0","12","1368","108.926454000","122.9978","N/A","88.98"
"244.3.41.91","138","244.3.41.203","138","4","916","0","0","4","916","41.423394000","122.0686","N/A","60.03"
"5ba4:dada:dada:dada:dada:dada:daa0:daa4","547","caf4:dada:dada:dada:a46c:8e5b:cae1:ca82","546","2","220","0","0","2","220","1.130406000","121.0603","N/A","14.54"
"41.177.26.205","123","244.157.67.98","123","6","564","3","282","3","282","48.656884000","120.0021","18.80","18.80"
"41.177.230.142","138","91.91.91.91","138","12","3320","12","3320","0","0","10.904377000","119.9981","221.34","N/A"
"5ba4:dada:dada:dada:dada:dada:daa0:daa4","547","caf4:dada:dada:dada:a46c:8e5b:cae1:80e0","546","2","220","0","0","2","220","21.182759000","119.6321","N/A","14.71"
"5ba4:dada:dada:dada:dada:dada:daa0:daa4","547","caf4:dada:dada:dada:a46c:8e5b:cae1:4dc2","546","2","220","0","0","2","220","84.263423000","116.3809","N/A","15.12"
"41.177.98.31","123","41.177.108.224","123","6","564","3","282","3","282","101.282849000","113.9957","19.79","19.79"
"5ba4:dada:dada:dada:dada:dada:daa0:daa4","547","caf4:dada:dada:dada:a46c:8e5b:cae1:e02d","546","2","220","0","0","2","220","55.660447000","108.8799","N/A","16.16"
"41.177.26.176","123","41.177.230.31","123","4","376","2","188","2","188","65.294275000","107.0001","14.06","14.06"
"41.177.26.176","123","244.157.156.98","123","4","376","2","188","2","188","108.294311000","90.0003","16.71","16.71"
"41.177.230.91","138","41.177.230.253","138","8","1996","0","0","8","1996","42.039934000","84.6143","N/A","188.72"
"41.177.230.43","138","41.177.230.91","138","8","1996","8","1996","0","0","42.040023000","84.6143","188.72","N/A"
"41.177.230.91","138","41.177.230.204","138","8","1996","0","0","8","1996","42.040431000","84.6143","N/A","188.72"
"41.177.230.91","138","41.177.230.210","138","8","1996","0","0","8","1996","42.040173000","84.6143","N/A","188.72"
"41.177.230.91","138","41.177.230.218","138","8","1996","0","0","8","1996","42.040103000","84.6143","N/A","188.72"
"41.177.230.91","138","41.177.230.217","138","8","1996","0","0","8","1996","42.040242000","84.6143","N/A","188.72"
"41.177.230.91","138","41.177.230.168","138","8","1996","0","0","8","1996","42.040378000","84.6143","N/A","188.72"
"41.177.230.37","138","41.177.230.91","138","8","1996","8","1996","0","0","42.040308000","84.6143","188.72","N/A"
"244.3.31.251","137","244.3.153.25","137","15","1548","0","0","15","1548","126.164079000","80.1352","N/A","154.54"
"41.177.230.130","137","244.3.153.25","137","18","1890","0","0","18","1890","65.296896000","71.1950","N/A","212.37"
"244.3.153.91","138","244.3.153.142","138","6","1500","0","0","6","1500","18.197787000","67.7161","N/A","177.21"
"41.177.230.91","138","41.177.230.151","138","12","3012","0","0","12","3012","15.020308000","67.5630","N/A","356.64"
"253.37.253.43","12003","253.160.108.177","12003","12","1402","12","1402","0","0","129.548374000","66.0431","169.83","N/A"
"244.3.31.251","137","244.3.153.77","137","6","576","0","0","6","576","154.681574000","62.1079","N/A","74.19"
"244.3.153.77","137","244.3.153.91","137","18","1728","18","1728","0","0","163.691880000","60.6086","228.09","N/A"
"41.177.46.26","138","41.177.46.91","138","4","952","4","952","0","0","113.548362000","50.0037","152.31","N/A"
"244.3.31.251","137","244.3.153.177","137","12","1314","0","0","12","1314","18.914689000","49.4757","N/A","212.47"
"41.177.3.20","138","41.177.3.91","138","8","1814","8","1814","0","0","137.767996000","48.5616","298.84","N/A"
"41.177.230.130","137","244.3.153.248","137","18","2052","0","0","18","2052","59.109367000","43.8822","N/A","374.09"
"244.3.31.251","137","244.3.153.248","137","18","2052","0","0","18","2052","179.119495000","43.8820","N/A","374.09"
"41.177.3.77","137","41.177.3.91","137","12","1152","12","1152","0","0","159.500423000","31.9766","288.21","N/A"
"41.177.98.77","54006","244.3.202.202","53","2","184","1","92","1","92","1.366337000","30.0005","N/A","N/A"
"253.37.253.43","12001","253.160.108.177","12001","12","2097","12","2097","0","0","129.552443000","25.6487","654.07","N/A"
"41.177.230.130","137","244.3.153.67","137","12","1314","0","0","12","1314","74.854867000","24.4451","N/A","430.03"
"145.95.41.251","53330","145.95.81.118","161","32","14534","16","1566","16","12968","105.043457000","23.0339","543.89","4503.97"
"145.95.41.251","53913","145.95.81.118","161","32","14534","16","1566","16","12968","191.504867000","22.1492","565.62","4683.87"
"244.3.153.30","138","244.3.153.91","138","12","2667","12","2667","0","0","80.867885000","21.7612","980.46","N/A"
"145.95.41.251","52955","145.95.81.118","161","32","14566","16","1580","16","12986","23.360154000","21.6850","582.89","4790.77"
"244.3.31.251","137","244.3.153.117","137","9","1026","0","0","9","1026","58.762465000","21.1849","N/A","387.45"
"41.177.230.130","137","244.3.153.117","137","9","1026","0","0","9","1026","178.768114000","21.1616","N/A","387.87"
"244.3.31.251","137","244.3.153.252","137","9","1026","0","0","9","1026","206.379858000","21.0003","N/A","390.85"
"244.3.31.251","137","244.3.153.103","137","9","1026","0","0","9","1026","178.425433000","20.9979","N/A","390.90"
"41.177.230.130","137","244.3.153.103","137","9","1026","0","0","9","1026","58.426075000","20.9976","N/A","390.90"
"41.177.98.77","54070","41.177.202.202","53","2","184","1","92","1","92","1.366731000","18.9815","N/A","N/A"
"41.177.98.77","54115","244.3.202.202","53","2","184","1","92","1","92","12.386653000","18.9802","N/A","N/A"
"244.3.153.22","138","244.3.153.91","138","9","1980","9","1980","0","0","158.716614000","17.5109","904.58","N/A"
"244.3.153.91","138","244.3.153.111","138","9","1980","0","0","9","1980","144.910335000","17.5107","N/A","904.59"
"41.177.31.176","138","41.177.31.197","138","4","988","0","0","4","988","126.671568000","15.9980","N/A","494.06"
"244.3.40.203","138","244.3.124.91","138","4","988","4","988","0","0","126.670673000","15.9978","494.07","N/A"
"244.3.40.98","138","244.3.124.91","138","4","988","4","988","0","0","67.445393000","15.9960","494.12","N/A"
"41.177.31.176","138","41.177.31.203","138","4","988","0","0","4","988","67.445963000","15.9957","N/A","494.13"
"244.3.160.91","137","244.3.160.210","137","36","3456","0","0","36","3456","171.927223000","14.2504","N/A","1940.15"
"244.3.153.91","137","244.3.153.111","137","36","3456","0","0","36","3456","153.920701000","14.2502","N/A","1940.19"
"244.3.153.22","137","244.3.153.91","137","36","3456","36","3456","0","0","167.727669000","14.2496","1940.27","N/A"
"244.3.31.31","137","244.3.31.91","137","12","1152","12","1152","0","0","41.633846000","14.1652","650.61","N/A"
"41.177.98.77","54084","41.177.202.202","53","2","184","1","92","1","92","7.376720000","12.9715","N/A","N/A"
"41.177.230.130","137","244.3.153.156","137","9","1026","0","0","9","1026","11.253299000","12.0000","N/A","684.00"
"244.3.31.251","137","244.3.153.89","137","9","1026","0","0","9","1026","73.101673000","11.9999","N/A","684.01"
"41.177.230.130","137","244.3.153.89","137","9","1026","0","0","9","1026","193.102224000","11.9998","N/A","684.01"
"244.3.31.251","137","244.3.153.156","137","9","1026","0","0","9","1026","131.259377000","11.9992","N/A","684.05"
"68.248.77.34","50062","41.177.98.3","3942","4","316","4","316","0","0","89.570540000","10.5586","239.43","N/A"
"244.3.153.30","137","244.3.153.91","137","27","2592","27","2592","0","0","89.877935000","10.0000","2073.59","N/A"
"41.225.241.128","55019","41.177.98.3","3942","3","237","3","237","0","0","131.836713000","9.0400","209.73","N/A"
"41.177.230.130","137","244.3.153.239","137","4","456","0","0","4","456","0.928319000","8.9980","N/A","405.42"
"41.177.143.248","45566","176.41.55.154","45566","8","1152","8","1152","0","0","13.009534000","8.4994","1084.32","N/A"
"244.3.41.3","137","244.3.41.91","137","12","1152","12","1152","0","0","183.884130000","8.2507","1117.00","N/A"
"244.3.210.176","137","244.3.210.255","137","12","1152","0","0","12","1152","35.588593000","8.2486","N/A","1117.28"
"244.3.202.95","137","244.3.202.235","137","6","576","6","576","0","0","24.976101000","8.2451","558.88","N/A"
"41.177.241.31","138","41.177.241.176","138","9","2646","9","2646","0","0","218.378799000","7.7177","2742.78","N/A"
"41.177.241.176","138","41.177.241.254","138","6","1758","0","0","6","1758","16.428041000","7.4868","N/A","1878.51"
"244.3.153.25","137","244.3.153.91","137","36","3456","36","3456","0","0","135.174067000","6.5886","4196.33","N/A"
"244.3.153.197","54807","41.177.230.130","137","4","384","4","384","0","0","167.291159000","6.2919","488.25","N/A"
"244.3.153.197","54790","41.177.230.130","137","4","384","4","384","0","0","69.405044000","6.0113","511.04","N/A"
"244.3.153.248","59211","244.3.202.202","53","4","598","2","195","2","403","211.224034000","6.0072","259.69","536.69"
"41.177.98.77","54121","41.177.202.202","53","2","184","1","92","1","92","15.396691000","4.9515","N/A","N/A"
"41.177.230.91","137","41.177.230.253","137","128","12288","0","0","128","12288","122.623838000","4.0301","N/A","24392.21"
"41.177.3.91","137","41.177.3.215","137","8","768","0","0","8","768","171.793045000","4.0206","N/A","1528.14"
"244.3.153.67","137","244.3.153.91","137","18","1728","18","1728","0","0","79.369534000","4.0108","3446.73","N/A"
"41.177.204.31","137","41.177.204.176","137","12","1152","12","1152","0","0","186.228241000","4.0019","2302.92","N/A"
"246.142.41.31","137","246.142.41.91","137","4","384","4","384","0","0","186.228339000","4.0018","767.66","N/A"
"246.142.186.31","137","246.142.186.91","137","4","384","4","384","0","0","186.228370000","4.0017","767.66","N/A"
"244.3.41.81","137","244.3.41.91","137","40","3840","40","3840","0","0","159.490452000","4.0014","7677.29","N/A"
"41.177.46.26","137","41.177.46.91","137","8","768","8","768","0","0","109.547874000","4.0004","1535.85","N/A"
"244.3.41.91","137","244.3.41.203","137","16","1536","0","0","16","1536","36.423206000","4.0002","N/A","3071.82"
"145.95.41.31","59225","145.95.81.118","161","1576","227262","788","109854","788","117408","176.415409000","3.8342","229208.58","244969.88"
"41.177.3.81","40381","145.95.81.118","161","4","3846","2","1780","2","2066","109.287233000","3.2536","4376.73","5079.96"
"41.177.3.81","42280","145.95.81.118","161","4","3792","2","1732","2","2060","157.149892000","3.2229","4299.24","5113.41"
"244.3.31.251","137","244.3.153.24","137","3","288","0","0","3","288","17.213923000","3.0000","N/A","767.99"
"41.177.230.130","137","244.3.153.22","137","3","288","0","0","3","288","163.216733000","2.9998","N/A","768.04"
"41.177.230.130","137","244.3.153.108","137","3","288","0","0","3","288","30.304868000","2.9995","N/A","768.14"
"41.177.230.130","137","244.3.153.48","137","3","342","0","0","3","342","225.548899000","2.9995","N/A","912.17"
"244.3.31.251","137","244.3.153.56","137","3","288","0","0","3","288","201.716746000","2.9993","N/A","768.17"
"244.3.31.251","137","244.3.153.111","137","3","288","0","0","3","288","144.910740000","2.9989","N/A","768.27"
"41.177.230.130","137","244.3.153.30","137","3","288","0","0","3","288","85.368372000","2.9986","N/A","768.37"
"41.177.3.81","40527","145.95.81.118","161","4","4226","2","1912","2","2314","113.117932000","2.3039","6639.22","8035.12"
"41.177.3.81","40646","145.95.81.118","161","4","3832","2","1732","2","2100","115.900671000","2.1449","6460.05","7832.62"
"41.177.3.81","36429","145.95.81.118","161","4","4160","2","1862","2","2298","39.314907000","2.0490","7269.92","8972.22"
"249.13.130.167","60253","41.177.98.251","16426","2","158","2","158","0","0","46.366096000","1.5442","818.56","N/A"
"244.3.153.91","137","244.3.153.177","137","9","864","0","0","9","864","27.925725000","1.5007","N/A","4606.00"
"41.177.46.91","137","41.177.46.225","137","6","576","0","0","6","576","49.730647000","1.5003","N/A","3071.46"
"244.3.153.56","137","244.3.153.91","137","9","864","9","864","0","0","210.726832000","1.5001","4607.68","N/A"
"244.3.153.91","137","244.3.153.108","137","9","864","0","0","9","864","34.815093000","1.5001","N/A","4607.81"
"244.3.153.24","137","244.3.153.91","137","9","864","9","864","0","0","26.224771000","1.5000","4608.08","N/A"
"41.177.161.3","137","41.177.161.91","137","9","864","9","864","0","0","110.200671000","1.4998","4608.64","N/A"
"41.177.241.128","137","41.177.241.177","137","3","288","0","0","3","288","197.387063000","1.4991","N/A","1536.90"
"244.3.4.55","137","244.3.41.91","137","9","864","9","864","0","0","38.473077000","1.4987","4611.89","N/A"
"244.3.31.34","137","244.3.31.91","137","6","576","6","576","0","0","218.967198000","1.4976","3076.97","N/A"
