"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"244.3.155.77","11766","244.3.160.239","80","11","2012","6","1422","5","590","59.294303000","0.0567","200804.91","83315.68"
"244.3.160.239","61620","244.3.31.75","80","11","2453","6","882","5","1571","56.728043000","0.0566","124726.01","222159.37"
"145.67.149.81","49521","41.177.98.176","80","13","3851","7","1320","6","2531","180.783185000","0.0565","187041.69","358638.28"
"244.3.84.23","3246","244.3.210.197","80","21","15898","10","1509","11","14389","9.447044000","0.0565","213845.39","2039112.87"
"90.218.193.20","12893","244.3.160.239","80","10","2624","5","1468","5","1156","103.319598000","0.0563","208737.69","164373.82"
"244.3.155.77","10598","244.3.160.239","80","11","2031","6","1442","5","589","45.610719000","0.0562","205424.08","83907.62"
"151.77.205.22","50046","41.177.98.176","80","20","14350","9","1775","11","12575","224.880350000","0.0561","253141.99","1793386.22"
"244.3.155.77","8720","244.3.160.239","80","11","2022","6","1419","5","603","58.918533000","0.0558","203320.62","86400.52"
"41.177.192.117","11633","244.3.160.239","80","21","10576","9","1320","12","9256","161.920059000","0.0557","189733.55","1330434.63"
"244.3.160.239","62134","244.3.31.108","80","17","8909","8","1450","9","7459","115.081205000","0.0556","208498.09","1072542.96"
"244.3.155.77","8748","244.3.160.239","80","11","2031","6","1442","5","589","45.610273000","0.0556","207519.34","84763.45"
"244.3.155.77","11869","244.3.160.239","80","11","2016","6","1426","5","590","45.805682000","0.0556","205238.92","84916.52"
"244.3.155.77","12838","244.3.160.239","80","11","2037","6","1434","5","603","45.611042000","0.0556","206494.35","86831.31"
"244.3.155.77","12413","244.3.160.239","80","11","2005","6","1415","5","590","59.232598000","0.0554","204251.02","85164.74"
"244.3.155.77","15312","244.3.160.239","80","11","2016","6","1426","5","590","46.164940000","0.0554","205842.55","85166.27"
"244.3.155.77","10003","244.3.160.239","80","11","2014","6","1424","5","590","45.922844000","0.0553","206137.81","85408.22"
"151.77.185.176","6156","244.3.160.239","80","37","26164","12","1756","25","24408","39.376752000","0.0553","254248.64","3533998.15"
"244.3.155.77","9032","244.3.160.239","80","11","2004","6","1414","5","590","59.231825000","0.0552","204860.73","85479.37"
"244.3.155.77","10597","244.3.160.239","80","11","2015","6","1425","5","590","46.165397000","0.0552","206555.42","85521.19"
"244.3.160.239","62502","244.3.31.75","80","14","5868","7","1337","7","4531","186.495532000","0.0552","193877.00","657035.65"
"244.3.155.77","15158","244.3.160.239","80","11","2009","6","1419","5","590","59.232201000","0.0551","205846.09","85587.87"
"244.3.155.77","8568","244.3.160.239","80","11","2010","6","1420","5","590","59.206680000","0.0551","206230.48","85687.31"
"244.3.155.77","9035","244.3.160.239","80","11","2019","6","1429","5","590","46.091186000","0.0550","207763.88","85780.75"
"244.3.160.239","61853","244.3.31.75","80","14","5837","7","1306","7","4531","87.255270000","0.0549","190202.25","659882.40"
"244.3.155.77","3544","244.3.160.239","80","11","2026","6","1436","5","590","45.805831000","0.0548","209570.02","86104.68"
"244.3.155.77","5728","244.3.160.239","80","11","2017","6","1427","5","590","45.806631000","0.0546","208931.19","86383.60"
"244.3.160.239","62098","244.3.31.75","80","14","5908","7","1377","7","4531","112.554919000","0.0545","202250.90","665503.88"
"244.3.160.239","62149","244.3.31.108","80","13","3198","7","1094","6","2104","115.556669000","0.0543","161267.74","310152.94"
"244.3.155.77","5377","244.3.160.239","80","11","2020","6","1430","5","590","45.922072000","0.0542","211190.90","87134.71"
"244.3.155.77","4549","244.3.160.239","80","11","2022","6","1432","5","590","46.236073000","0.0541","211619.10","87189.43"
"244.3.160.239","62409","41.177.254.197","80","10","2670","6","1239","4","1431","161.900771000","0.0541","183311.14","211717.71"
"244.3.155.77","16025","244.3.160.239","80","11","2020","6","1430","5","590","59.141439000","0.0540","211722.47","87354.02"
"145.67.149.81","49509","41.177.98.176","80","12","2394","7","1314","5","1080","180.601067000","0.0540","194713.54","160038.53"
"244.3.155.77","3617","244.3.160.239","80","11","2006","6","1416","5","590","59.141806000","0.0539","209987.77","87494.90"
"244.3.155.77","14504","244.3.160.239","80","11","2035","6","1432","5","603","45.664550000","0.0536","213599.84","89944.62"
"145.67.149.81","49506","41.177.98.176","80","12","2803","7","1324","5","1479","180.597076000","0.0536","197652.50","220791.58"
"244.3.155.77","3543","244.3.160.239","80","11","2016","6","1426","5","590","59.141099000","0.0536","212923.21","88095.86"
"244.3.155.77","10568","244.3.160.239","80","11","2019","6","1429","5","590","45.921814000","0.0536","213474.75","88138.63"
"203.210.244.128","64394","244.3.210.197","80","7","3910","4","810","3","3100","135.054215000","0.0535","121012.92","463135.88"
"244.3.155.77","11286","244.3.160.239","80","11","2021","6","1431","5","590","45.982825000","0.0535","213809.46","88153.45"
"253.37.253.167","47385","253.160.239.39","1521","2","132","1","64","1","68","16.711848000","0.0535","N/A","N/A"
"244.3.155.77","14971","244.3.160.239","80","11","2030","6","1440","5","590","45.805145000","0.0535","215254.68","88194.63"
"244.3.155.77","3249","244.3.160.239","80","11","2016","6","1426","5","590","59.534438000","0.0535","213333.33","88265.54"
"244.3.155.77","10673","244.3.160.239","80","11","2035","6","1432","5","603","45.681692000","0.0534","214455.53","90304.95"
"244.3.155.77","4152","244.3.160.239","80","11","2032","6","1429","5","603","45.609761000","0.0533","214379.48","90462.44"
"244.3.155.77","3753","244.3.160.239","80","11","2010","6","1420","5","590","59.534225000","0.0533","213073.24","88530.43"
"244.3.155.77","3654","244.3.160.239","80","11","2022","6","1432","5","590","46.238241000","0.0532","215196.77","88663.47"
"244.3.155.77","12357","244.3.160.239","80","11","2019","6","1429","5","590","46.092388000","0.0532","214790.32","88681.80"
"244.3.155.77","13122","244.3.160.239","80","11","2024","6","1434","5","590","45.982149000","0.0531","215996.38","88868.81"
"244.3.155.77","13188","244.3.160.239","80","11","2027","6","1437","5","590","46.034768000","0.0531","216525.72","88900.61"
"244.3.155.77","10560","244.3.160.239","80","11","2028","6","1425","5","603","58.975815000","0.0531","214758.02","90876.55"
"244.3.155.77","12854","244.3.160.239","80","11","2020","6","1430","5","590","46.038290000","0.0530","215690.34","88991.12"
"244.3.155.77","7361","244.3.160.239","80","11","2006","6","1416","5","590","59.265095000","0.0529","213961.92","89150.80"
"244.3.155.77","15606","244.3.160.239","80","11","2021","6","1432","5","589","58.918097000","0.0528","216887.54","89208.63"
"244.3.155.77","13323","244.3.160.239","80","11","2026","6","1436","5","590","46.042042000","0.0528","217691.20","89441.37"
"244.3.155.77","6937","244.3.160.239","80","11","2007","6","1417","5","590","59.140608000","0.0528","214823.10","89446.46"
"244.3.155.77","13100","244.3.160.239","80","11","2025","6","1422","5","603","58.973632000","0.0527","215683.30","91460.64"
"244.3.155.77","13615","244.3.160.239","80","11","2013","6","1423","5","590","60.092233000","0.0526","216392.94","89720.19"
"244.3.155.77","3949","244.3.160.239","80","11","2035","6","1432","5","603","45.681366000","0.0526","217869.23","91742.42"
"244.3.155.77","6255","244.3.160.239","80","11","2020","6","1430","5","590","46.278083000","0.0526","217585.64","89773.09"
"244.3.155.77","2178","244.3.160.239","80","11","2022","6","1432","5","590","45.988025000","0.0526","217894.10","89774.80"
"244.3.155.77","8069","244.3.160.239","80","11","2011","6","1421","5","590","59.289117000","0.0526","216253.23","89788.46"
"244.3.155.77","12837","244.3.160.239","80","11","2026","6","1436","5","590","46.040462000","0.0526","218540.15","89790.17"
"244.3.155.77","5804","244.3.160.239","80","11","2009","6","1419","5","590","59.591772000","0.0526","215989.95","89805.55"
"244.3.155.77","10858","244.3.160.239","80","11","2009","6","1418","5","591","59.605565000","0.0525","215903.47","89985.15"
"41.177.192.117","4208","244.3.160.239","80","15","5369","7","1238","8","4131","164.393875000","0.0525","188586.55","629281.95"
"244.3.160.239","61448","244.3.31.75","80","11","2512","6","1301","5","1211","31.434189000","0.0525","198206.09","184494.68"
"244.3.155.77","2359","244.3.160.239","80","11","2016","6","1426","5","590","59.551273000","0.0525","217282.82","89899.62"
"244.3.155.77","2183","244.3.160.239","80","11","2009","6","1419","5","590","59.551767000","0.0525","216228.57","89904.76"
"244.3.155.77","2387","244.3.160.239","80","11","2022","6","1419","5","603","59.059192000","0.0525","216261.53","91899.72"
"244.3.155.77","13414","244.3.160.239","80","11","2009","6","1419","5","590","59.592225000","0.0525","216376.94","89966.45"
"244.3.160.239","62505","244.3.31.75","80","13","4275","7","1367","6","2908","187.539907000","0.0524","208547.07","443639.28"
"244.3.155.77","6288","244.3.160.239","80","11","2031","6","1428","5","603","45.720647000","0.0524","217857.28","91994.36"
"244.3.155.77","4369","244.3.160.239","80","11","2020","6","1430","5","590","46.264963000","0.0524","218308.11","90071.18"
"244.3.155.77","14585","244.3.160.239","80","11","2023","6","1433","5","590","46.222993000","0.0524","218908.13","90129.66"
"244.3.155.77","12168","244.3.160.239","80","11","2017","6","1427","5","590","46.156347000","0.0524","217999.89","90133.10"
"244.3.155.77","7614","244.3.160.239","80","11","2022","6","1432","5","590","46.182201000","0.0523","218993.73","90227.86"
"244.3.155.77","14570","244.3.160.239","80","11","2017","6","1427","5","590","59.348748000","0.0522","218500.58","90340.12"
"244.3.155.77","14621","244.3.160.239","80","11","2023","6","1433","5","590","46.211048000","0.0522","219760.00","90480.39"
"145.67.223.161","3209","244.3.160.239","80","11","2796","6","1598","5","1198","77.100559000","0.0521","245139.02","183777.56"
"244.3.155.77","3593","244.3.160.239","80","11","2038","6","1435","5","603","45.672564000","0.0521","220159.56","92513.04"
"244.3.155.77","10639","244.3.160.239","80","11","2021","6","1418","5","603","59.028757000","0.0521","217726.77","92587.62"
"244.3.155.77","3552","244.3.160.239","80","11","2019","6","1429","5","590","46.096677000","0.0521","219500.02","90626.32"
"244.3.155.77","13847","244.3.160.239","80","11","2022","6","1432","5","590","46.293093000","0.0521","220019.97","90650.69"
"244.3.155.77","2676","244.3.160.239","80","11","2016","6","1426","5","590","45.978945000","0.0520","219266.55","90720.38"
"244.3.155.77","14859","244.3.160.239","80","11","2025","6","1422","5","603","58.977602000","0.0520","218731.37","92753.18"
"244.3.155.77","11889","244.3.160.239","80","11","2025","6","1422","5","603","58.989801000","0.0520","218836.57","92797.78"
"244.3.155.77","13429","244.3.160.239","80","11","2032","6","1429","5","603","45.727153000","0.0520","219947.67","92812.07"
"244.3.155.77","11196","244.3.160.239","80","11","2012","6","1422","5","590","60.078963000","0.0519","219254.12","90970.42"
"41.177.199.139","15295","244.3.160.239","80","12","2201","6","1228","6","973","58.192868000","0.0518","189546.39","150186.19"
"244.3.155.77","3099","244.3.160.239","80","11","2014","6","1424","5","590","59.293840000","0.0518","219922.78","91119.69"
"41.177.192.117","11172","244.3.160.239","80","12","1741","6","1127","6","614","164.395049000","0.0513","175620.40","95679.61"
"145.67.149.81","49511","41.177.98.176","80","12","2501","7","1308","5","1193","180.687195000","0.0511","204642.79","186650.50"
"41.177.3.224","52712","41.177.230.150","515","144","120981","91","117589","53","3392","64.031447000","0.0511","18409597.06","531047.57"
"244.3.160.239","62005","244.3.31.75","80","16","6833","8","1315","8","5518","105.604248000","0.0507","207315.15","869935.36"
"253.37.253.43","2000","253.142.160.113","515","11","1670","11","1670","0","0","125.309875000","0.0505","264554.46","N/A"
"145.95.176.246","4399","244.3.160.239","80","17","8540","7","1308","10","7232","114.417824000","0.0503","208122.84","1150721.99"
"68.33.110.176","6358","244.3.160.239","80","9","1499","4","1007","5","492","190.627519000","0.0503","160267.38","78303.43"
"41.177.199.139","7006","244.3.160.239","80","43","32132","17","1939","26","30193","58.274481000","0.0499","310718.51","4838331.03"
"244.3.160.248","49563","41.177.26.55","80","11","2350","6","1360","5","990","182.284239000","0.0496","219151.59","159529.47"
"244.3.160.239","62154","244.3.31.75","80","14","6046","7","1515","7","4531","116.615372000","0.0493","245991.48","735701.24"
"244.3.160.239","62422","41.177.254.197","80","13","5326","7","1304","6","4022","164.396827000","0.0492","211886.09","653532.11"
"244.3.160.239","61431","244.3.31.75","80","14","5829","7","1298","7","4531","29.502912000","0.0485","214248.87","747890.32"
"244.3.160.239","62423","41.177.254.197","80","10","1746","6","1243","4","503","164.398149000","0.0481","206650.04","83624.27"
"68.33.110.176","13588","244.3.160.239","80","10","1563","5","1071","5","492","10.417656000","0.0478","179130.69","82289.73"
"90.218.241.186","39693","244.3.210.197","80","15","10755","7","2394","8","8361","53.076059000","0.0477","401231.85","1401294.70"
"244.3.3.145","14583","244.3.160.239","80","13","3503","6","1015","7","2488","202.357303000","0.0477","170137.87","417047.31"
"15.205.242.71","2116","244.3.210.197","80","4","256","2","128","2","128","24.517869000","0.0473","21630.30","21630.30"
"145.67.149.81","49525","41.177.98.176","80","12","1988","7","1298","5","690","180.828304000","0.0473","219460.65","116662.44"
"244.3.160.239","62006","244.3.31.75","80","11","2912","6","1189","5","1723","105.608054000","0.0473","201299.39","291706.35"
"253.37.253.43","54735","253.160.108.253","20","9","576","9","576","0","0","101.504616000","0.0470","97988.35","N/A"
"90.218.193.20","5519","244.3.160.239","80","13","8355","5","1251","8","7104","104.940353000","0.0467","214239.84","1216594.60"
"41.177.34.163","45730","41.177.98.176","80","50","36681","21","4639","29","32042","233.086713000","0.0467","794740.56","5489346.21"
"244.3.160.239","62446","244.3.31.75","80","13","4241","7","1367","6","2874","170.392289000","0.0466","234728.48","493496.46"
"244.3.84.23","3245","244.3.210.197","80","40","30816","18","2300","22","28516","9.446784000","0.0466","395027.80","4897657.74"
"244.3.160.248","48206","41.177.26.193","80","13","3015","7","2179","6","836","103.484715000","0.0463","376908.11","144605.41"
"90.218.193.20","5240","244.3.160.239","80","10","2008","5","1223","5","785","104.585349000","0.0462","211875.79","135995.50"
"90.218.193.20","11336","244.3.160.239","80","10","1802","5","1216","5","586","104.529448000","0.0462","210713.28","101544.39"
"253.37.253.43","54760","253.160.108.253","20","3","192","3","192","0","0","121.819577000","0.0456","33684.95","N/A"
"244.3.160.239","62663","244.3.31.75","80","14","5799","7","1268","7","4531","212.635602000","0.0453","224048.06","800600.76"
"41.177.199.139","12385","244.3.160.239","80","12","2663","6","1229","6","1434","58.248991000","0.0453","217267.36","253508.05"
"41.177.83.247","7092","244.3.160.239","80","16","9114","7","1735","9","7379","55.550946000","0.0450","308143.15","1310540.80"
"244.3.160.239","61948","244.3.31.75","80","11","2589","6","1018","5","1571","101.857781000","0.0448","181595.20","280241.71"
"145.95.176.246","2287","244.3.160.239","80","17","8540","7","1308","10","7232","114.239243000","0.0442","236635.01","1308367.25"
"244.3.41.252","49332","41.177.3.203","5666","15","3706","9","1904","6","1802","128.206369000","0.0442","344669.97","326205.51"
"151.77.185.176","4768","244.3.160.239","80","12","3502","6","1356","6","2146","38.940913000","0.0441","246131.51","389526.71"
"90.218.72.197","6686","244.3.160.239","80","10","1926","5","983","5","943","3.101245000","0.0439","179256.90","171962.62"
"41.177.211.185","13324","244.3.160.239","80","12","3327","6","1406","6","1921","189.069180000","0.0435","258372.77","353011.44"
"68.157.168.38","42941","41.177.26.91","80","4","280","2","140","2","140","3.537901000","0.0434","25795.16","25795.16"
"68.157.168.139","32798","41.177.26.176","80","4","280","2","140","2","140","1.734335000","0.0430","26041.06","26041.06"
"244.3.160.239","62158","244.3.31.75","80","13","4263","7","1367","6","2896","117.598174000","0.0430","254278.27","538690.48"
"68.157.168.253","36445","41.177.26.176","80","4","280","2","140","2","140","4.202916000","0.0430","26059.84","26059.84"
"68.157.168.160","37495","41.177.26.176","80","4","280","2","140","2","140","3.157604000","0.0426","26294.78","26294.78"
"244.3.160.248","49984","41.177.26.55","80","11","1499","6","723","5","776","222.919967000","0.0425","136148.58","146129.04"
"41.177.3.224","9408","244.3.41.117","4300","11","3707","6","2335","5","1372","43.510023000","0.0422","443010.96","260304.51"
"68.33.110.176","13991","244.3.160.239","80","9","1499","4","1007","5","492","204.057476000","0.0420","191599.68","93611.76"
"244.3.160.248","49048","41.177.26.193","80","14","3723","7","2191","7","1532","153.976656000","0.0418","419209.80","293121.59"
"41.177.124.47","5497","244.3.160.239","80","78","53524","27","2932","51","50592","224.955350000","0.0418","560987.28","9679900.51"
"253.37.253.43","54742","253.160.108.253","20","8","512","8","512","0","0","116.421299000","0.0417","98253.69","N/A"
"68.33.110.176","10124","244.3.160.239","80","10","2161","5","1159","5","1002","121.549997000","0.0416","222809.63","192627.48"
"244.3.41.252","49867","41.177.3.224","5666","15","3706","9","1904","6","1802","170.171975000","0.0412","369305.37","349521.15"
"40.193.255.164","61527","244.3.210.197","80","14","7891","7","943","7","6948","3.978747000","0.0411","183516.59","1352145.57"
"41.177.211.185","8959","244.3.160.239","80","65","43432","23","2402","42","41030","160.370162000","0.0408","471003.48","8045492.43"
"244.3.160.239","62585","244.3.31.108","80","13","3407","7","968","6","2439","202.362767000","0.0407","190214.19","479269.01"
"244.3.41.252","48757","41.177.3.203","5666","15","3706","9","1904","6","1802","92.351982000","0.0405","375866.75","355731.03"
"68.33.110.176","7189","244.3.160.239","80","9","1499","4","1007","5","492","117.291461000","0.0404","199519.53","97481.24"
"151.77.205.22","50045","41.177.98.176","80","8","3919","4","1425","4","2494","224.880183000","0.0402","283314.28","495849.69"
"244.3.41.252","48690","41.177.3.224","5666","15","3706","9","1904","6","1802","90.334223000","0.0402","378914.90","358615.89"
"215.203.31.218","49225","244.3.210.197","80","6","396","3","198","3","198","43.282960000","0.0401","39458.93","39458.93"
"68.33.110.176","12530","244.3.160.239","80","9","1499","4","1007","5","492","74.079894000","0.0400","201228.96","98316.43"
"145.67.149.81","49528","41.177.98.176","80","12","1999","7","1301","5","698","180.867539000","0.0399","260832.52","139939.35"
"68.33.110.176","3463","244.3.160.239","80","9","1499","4","1007","5","492","22.711659000","0.0398","202315.48","98847.28"
"41.177.230.224","36826","41.177.26.46","80","22","11881","10","721","12","11160","54.979571000","0.0398","144862.75","2242258.33"
"244.3.181.123","7061","244.3.160.239","80","27","15058","11","1768","16","13290","115.136493000","0.0398","355475.13","2672095.30"
"145.67.149.81","49526","41.177.98.176","80","13","3297","7","1303","6","1994","180.855293000","0.0397","262331.39","401449.57"
"244.3.160.239","61490","197.154.128.197","80","10","2331","6","1219","4","1112","39.418716000","0.0396","246542.79","224902.04"
"41.177.98.252","8026","244.3.160.239","80","6","1280","4","1146","2","134","23.554368000","0.0394","232784.89","27219.18"
"46.214.75.153","6894","244.3.210.197","80","4","256","2","128","2","128","50.922019000","0.0388","26414.90","26414.90"
"244.3.160.239","62510","244.3.31.75","80","13","3265","7","1363","6","1902","189.071883000","0.0386","282180.01","393768.44"
"244.3.160.239","62349","244.3.31.75","80","14","5969","7","1438","7","4531","158.228012000","0.0385","298650.05","941017.65"
"253.37.253.43","54738","253.160.108.253","20","7","448","7","448","0","0","115.248201000","0.0384","93238.64","N/A"
"41.177.199.139","4283","244.3.160.239","80","66","43417","24","2387","42","41030","58.074046000","0.0383","499215.73","8580989.23"
"145.95.31.210","10438","244.3.160.239","80","39","31782","14","1649","25","30133","88.719799000","0.0380","346902.28","6339118.54"
"68.33.110.176","4770","244.3.160.239","80","9","1499","4","1007","5","492","220.463507000","0.0379","212279.31","103715.42"
"244.3.160.239","62374","244.3.31.75","80","52","42494","20","2103","32","40391","160.372794000","0.0378","444844.00","8543839.24"
"253.37.253.43","2000","253.213.108.167","515","11","1670","11","1670","0","0","125.292939000","0.0375","355962.91","N/A"
"241.82.197.204","33700","244.3.210.197","80","4","280","2","140","2","140","15.249145000","0.0375","29845.18","29845.18"
"244.3.160.248","49987","41.177.26.193","80","159","151685","56","5202","103","146483","223.538251000","0.0373","1116368.90","31435806.64"
"253.37.253.43","2003","253.142.108.93","515","13","3166","13","3166","0","0","141.303648000","0.0372","681024.98","N/A"
"41.177.34.163","10380","244.3.160.239","80","10","2260","5","1413","5","847","112.089364000","0.0367","308002.51","184627.12"
"90.218.193.20","16365","244.3.160.239","80","13","8355","5","1251","8","7104","104.647304000","0.0366","273106.84","1550880.07"
"41.177.199.139","15764","244.3.160.239","80","64","41542","23","2250","41","39292","56.656307000","0.0366","492408.70","8598987.83"
"145.95.31.210","15061","244.3.160.239","80","12","2569","6","1131","6","1438","88.713200000","0.0364","248441.75","315879.07"
"244.3.160.248","47710","41.177.98.71","33456","11","761","6","391","5","370","55.497326000","0.0364","86023.87","81403.66"
"41.177.34.163","11025","244.3.160.239","80","10","2263","5","1414","5","849","112.088385000","0.0363","311582.43","187081.67"
"68.33.110.176","6662","244.3.160.239","80","10","1563","5","1071","5","492","166.247666000","0.0360","237755.64","109221.08"
"244.3.160.239","62136","244.3.31.108","80","23","14706","10","1580","13","13126","115.139698000","0.0360","351521.22","2920295.90"
"41.177.192.117","2662","244.3.160.239","80","15","5691","7","1192","8","4499","161.816666000","0.0360","265227.79","1001056.91"
"41.177.199.139","10236","244.3.160.239","80","12","1899","6","1228","6","671","58.179347000","0.0357","274881.78","150200.06"
"244.3.160.239","61637","244.3.31.75","80","52","42415","20","2024","32","40391","58.076121000","0.0357","453265.40","9045376.93"
"244.3.139.251","58737","244.3.31.244","443","24","5144","15","2223","9","2921","4.527761000","0.0356","500000.00","656995.05"
"41.177.211.185","4155","244.3.160.239","80","64","41627","23","2335","41","39292","158.676371000","0.0352","530275.07","8923155.53"
"244.3.160.239","62733","197.154.128.197","80","58","52331","22","2502","36","49829","224.960266000","0.0352","568281.19","11317699.17"
"244.3.160.248","47485","41.177.26.55","80","11","1499","6","723","5","776","40.448292000","0.0349","165673.69","177818.52"
"145.95.176.246","9121","244.3.160.239","80","10","2544","5","1394","5","1150","112.498127000","0.0344","323941.21","267239.88"
"244.3.160.248","48379","41.177.26.55","80","11","1499","6","723","5","776","113.498291000","0.0342","168885.77","181266.06"
"253.37.253.43","2000","253.213.108.31","515","13","2628","13","2628","0","0","124.348750000","0.0342","615474.69","N/A"
"90.218.72.197","10565","244.3.160.239","80","10","1828","5","966","5","862","3.161155000","0.0340","227227.29","202763.89"
"68.33.110.176","11048","244.3.160.239","80","10","1563","4","1007","6","556","120.679623000","0.0338","238195.20","131515.92"
"244.3.160.248","47303","41.177.26.193","80","13","3056","7","2220","6","836","35.110967000","0.0338","525148.59","197758.66"
"68.33.110.176","10676","244.3.160.239","80","9","1499","4","1007","5","492","173.467876000","0.0337","238901.57","116722.52"
"244.3.160.248","49290","41.177.26.55","80","11","1499","6","723","5","776","168.819363000","0.0336","172035.34","184646.50"
"68.33.110.176","9908","244.3.160.239","80","10","1563","5","1071","5","492","47.591912000","0.0335","255952.20","117580.28"
"244.3.160.239","61619","244.3.31.75","80","50","40688","19","1887","31","38801","56.659123000","0.0334","451908.40","9292261.64"
"244.3.160.248","49300","41.177.26.193","80","27","16426","12","2394","15","14032","170.021254000","0.0334","573877.09","3363677.22"
"244.3.160.248","47053","41.177.98.71","33456","11","761","6","391","5","370","3.028636000","0.0334","93779.04","88742.32"
"145.95.31.210","4182","244.3.160.239","80","12","1976","6","1130","6","846","88.717762000","0.0333","271251.54","203078.58"
"244.3.160.239","61492","197.154.128.197","80","10","1769","6","1193","4","576","39.494352000","0.0328","291002.23","140500.66"
"244.3.160.239","62353","244.3.31.75","80","50","40767","19","1966","31","38801","158.678524000","0.0328","480185.63","9476949.38"
"244.3.160.248","47759","41.177.26.55","80","11","1499","6","723","5","776","59.057442000","0.0325","177745.00","190774.71"
"244.3.160.248","49561","41.177.26.55","80","11","1637","6","1126","5","511","182.228675000","0.0323","279205.28","126708.61"
"215.203.31.218","49226","244.3.210.197","80","4","268","3","198","1","70","43.295159000","0.0323","49105.62","N/A"
"215.203.31.218","49229","244.3.210.197","80","4","268","3","198","1","70","43.295171000","0.0322","49172.69","N/A"
"215.203.31.218","49228","244.3.210.197","80","4","268","3","198","1","70","43.295167000","0.0322","49204.77","N/A"
"215.203.31.218","49227","244.3.210.197","80","4","268","3","198","1","70","43.295163000","0.0322","49212.41","N/A"
"253.37.253.43","2002","253.142.108.93","515","11","1670","11","1670","0","0","125.325724000","0.0321","415746.07","N/A"
"68.33.110.176","5450","244.3.160.239","80","9","1499","4","1007","5","492","113.689402000","0.0321","250965.73","122616.82"
"244.3.160.248","49182","41.177.26.193","80","14","3491","7","2591","7","900","162.652740000","0.0317","653117.81","226864.54"
"41.177.199.139","4999","244.3.160.239","80","58","38291","21","2180","37","36111","57.882190000","0.0317","549637.57","9104569.81"
"244.3.160.239","61484","197.154.128.197","80","18","10248","9","1379","9","8869","38.945364000","0.0310","356135.20","2290473.58"
"244.3.160.248","47916","41.177.26.193","80","14","3570","7","2670","7","900","72.594873000","0.0305","699204.56","235686.93"
"244.3.160.248","49036","41.177.26.55","80","11","1499","6","723","5","776","151.191540000","0.0304","190300.72","204250.84"
"244.3.160.239","61616","41.177.230.67","80","19","9235","9","1753","10","7482","55.555069000","0.0304","461741.08","1970762.54"
"68.33.110.176","16225","244.3.160.239","80","9","1499","4","1007","5","492","200.641470000","0.0303","265454.07","129695.53"
"48.90.252.46","22254","244.3.210.197","20480","2","196","2","196","0","0","162.716462000","0.0303","51831.28","N/A"
"68.33.110.176","15051","244.3.160.239","80","9","1499","4","1007","5","492","28.773499000","0.0302","266393.31","130154.43"
"244.3.139.251","58742","244.3.31.244","443","22","4430","14","1809","8","2621","4.635943000","0.0302","479252.91","694373.61"
"68.33.110.176","11088","244.3.160.239","80","10","1563","5","1071","5","492","129.273484000","0.0302","283953.07","130443.43"
"244.3.160.248","47943","41.177.26.55","80","11","1499","6","723","5","776","77.362177000","0.0302","191815.35","205876.50"
"68.33.110.176","15344","244.3.160.239","80","9","1499","4","1007","5","492","110.083448000","0.0300","268274.00","131073.30"
"244.3.160.248","49761","41.177.26.55","80","11","1499","6","723","5","776","204.832376000","0.0299","193613.18","207806.12"
"244.3.181.123","15951","244.3.160.239","80","10","1810","5","1393","5","417","133.768596000","0.0298","373633.74","111848.72"
"68.33.110.176","5036","244.3.160.239","80","9","1499","4","1007","5","492","211.782094000","0.0296","272567.33","133170.93"
"244.3.160.239","61770","197.154.128.197","80","12","3245","7","1194","5","2051","74.396937000","0.0295","323478.61","555657.15"
"244.3.160.248","49585","41.177.26.55","80","11","1499","6","723","5","776","187.232404000","0.0295","196220.78","210604.88"
"68.33.110.176","3798","244.3.160.239","80","9","1499","4","1007","5","492","102.442298000","0.0293","274695.67","134210.80"
"244.3.31.108","6599","244.3.160.239","80","17","5562","8","743","9","4819","117.792844000","0.0292","203561.64","1320273.97"
"253.37.253.43","2000","253.142.108.93","515","11","1241","11","1241","0","0","90.777760000","0.0292","340536.46","N/A"
"253.37.253.43","54739","253.160.108.253","20","4","256","4","256","0","0","115.521112000","0.0291","70353.83","N/A"
"68.33.110.176","14454","244.3.160.239","80","9","1499","4","1007","5","492","215.263430000","0.0291","276762.40","135220.56"
"244.3.181.123","3652","244.3.160.239","80","13","4561","6","1387","7","3174","114.954090000","0.0291","381896.40","873928.76"
"244.3.181.123","10653","244.3.160.239","80","58","38457","21","2346","37","36111","115.324794000","0.0290","646303.25","9948276.46"
"244.3.31.108","8369","244.3.160.239","80","17","5562","8","743","9","4819","46.613281000","0.0290","204711.39","1327731.09"
"90.218.241.186","39689","244.3.210.197","80","8","3275","5","1003","3","2272","53.042032000","0.0289","277762.39","629188.59"
"244.3.31.108","8748","244.3.160.239","80","17","5562","8","743","9","4819","85.236791000","0.0289","205959.81","1335828.14"
"244.3.31.108","10580","244.3.160.239","80","17","5562","8","743","9","4819","98.342149000","0.0288","206238.51","1337635.75"
"253.37.253.43","54728","253.160.108.253","20","3","192","3","192","0","0","87.303578000","0.0288","53331.48","N/A"
"253.37.253.43","2001","253.142.108.93","515","11","1264","11","1264","0","0","90.785626000","0.0288","351574.99","N/A"
