"No.","Time","Source","Destination","Protocol","Source Port","Destination Port","Length","Time delta from previous captured frame","Sequence number","Time since reference or first frame","Syn","Acknowledgment","Stream index","Info"
"76329","16.374394","244.3.160.239","244.3.160.204","TCP","443","25804","64","0.000513000","1","16.374394000","Not set","Set","1050","443  >  25804 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"76411","16.412250","244.3.160.204","244.3.160.239","TCP","25804","443","64","0.000038000","2","16.412250000","Not set","Set","1050","25804  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"85047","18.196640","244.3.160.204","244.3.160.239","TCP","26138","443","64","0.000183000","0","18.196640000","Set","Not set","1125","26138  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"85048","18.196740","244.3.160.239","244.3.160.204","TCP","443","26138","64","0.000100000","0","18.196740000","Set","Set","1125","443  >  26138 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"85050","18.196903","244.3.160.204","244.3.160.239","TCP","26139","8080","64","0.000130000","0","18.196903000","Set","Not set","1126","26139  >  8080 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"85051","18.196972","244.3.160.239","244.3.160.204","TCP","8080","26139","64","0.000069000","1","18.196972000","Not set","Set","1126","8080  >  26139 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"85054","18.197175","244.3.160.204","244.3.160.239","TCP","26140","80","64","0.000093000","0","18.197175000","Set","Not set","1127","26140  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"85056","18.197251","244.3.160.239","244.3.160.204","TCP","80","26140","64","0.000072000","0","18.197251000","Set","Set","1127","80  >  26140 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"85596","18.298870","244.3.160.204","244.3.160.239","TCP","26138","443","64","0.000062000","1","18.298870000","Not set","Set","1125","26138  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"85598","18.298999","244.3.160.204","244.3.160.239","TCP","26138","443","64","0.000023000","1","18.298999000","Not set","Set","1125","26138  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"85599","18.299087","244.3.160.239","244.3.160.204","TCP","443","26138","64","0.000088000","1","18.299087000","Not set","Set","1125","443  >  26138 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"85620","18.300613","244.3.160.204","244.3.160.239","TCP","26140","80","64","0.000420000","1","18.300613000","Not set","Set","1127","26140  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"85622","18.300750","244.3.160.204","244.3.160.239","TCP","26140","80","64","0.000035000","1","18.300750000","Not set","Set","1127","26140  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"85623","18.300852","244.3.160.239","244.3.160.204","TCP","80","26140","64","0.000102000","1","18.300852000","Not set","Set","1127","80  >  26140 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"85625","18.301276","244.3.160.239","244.3.160.204","TCP","80","26140","64","0.000419000","1","18.301276000","Not set","Set","1127","80  >  26140 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"85768","18.324360","244.3.160.239","244.3.160.204","TCP","443","26138","64","0.000208000","1","18.324360000","Not set","Set","1125","443  >  26138 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"86043","18.373948","244.3.160.204","244.3.160.239","TCP","26140","80","64","0.000356000","2","18.373948000","Not set","Set","1127","26140  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"86173","18.394389","244.3.160.204","244.3.160.239","TCP","26138","443","64","0.000024000","2","18.394389000","Not set","Set","1125","26138  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"97288","20.197765","244.3.160.204","244.3.160.239","TCP","26474","443","64","0.000149000","0","20.197765000","Set","Not set","1187","26474  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"97289","20.197861","244.3.160.239","244.3.160.204","TCP","443","26474","64","0.000096000","0","20.197861000","Set","Set","1187","443  >  26474 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"97291","20.198021","244.3.160.204","244.3.160.239","TCP","26475","8080","64","0.000119000","0","20.198021000","Set","Not set","1188","26475  >  8080 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"97292","20.198090","244.3.160.239","244.3.160.204","TCP","8080","26475","64","0.000069000","1","20.198090000","Not set","Set","1188","8080  >  26475 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"97294","20.198274","244.3.160.204","244.3.160.239","TCP","26476","80","64","0.000061000","0","20.198274000","Set","Not set","1189","26476  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"97295","20.198370","244.3.160.239","244.3.160.204","TCP","80","26476","64","0.000096000","0","20.198370000","Set","Set","1189","80  >  26476 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"97751","20.296577","244.3.160.204","244.3.160.239","TCP","26474","443","64","0.000005000","1","20.296577000","Not set","Set","1187","26474  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"97753","20.296716","244.3.160.204","244.3.160.239","TCP","26474","443","64","0.000083000","1","20.296716000","Not set","Set","1187","26474  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"97755","20.296876","244.3.160.239","244.3.160.204","TCP","443","26474","64","0.000104000","1","20.296876000","Not set","Set","1187","443  >  26474 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"97759","20.298983","244.3.160.204","244.3.160.239","TCP","26476","80","64","0.000005000","1","20.298983000","Not set","Set","1189","26476  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"97760","20.299064","244.3.160.204","244.3.160.239","TCP","26476","80","64","0.000081000","1","20.299064000","Not set","Set","1189","26476  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"97761","20.299229","244.3.160.239","244.3.160.204","TCP","80","26476","64","0.000165000","1","20.299229000","Not set","Set","1189","80  >  26476 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"97762","20.299789","244.3.160.239","244.3.160.204","TCP","80","26476","64","0.000560000","1","20.299789000","Not set","Set","1189","80  >  26476 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"98114","20.371463","244.3.160.204","244.3.160.239","TCP","26476","80","64","0.002422000","2","20.371463000","Not set","Set","1189","26476  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"98124","20.374427","244.3.160.239","244.3.160.204","TCP","443","26474","64","0.000255000","1","20.374427000","Not set","Set","1187","443  >  26474 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"98303","20.410605","244.3.160.204","244.3.160.239","TCP","26474","443","64","0.000455000","2","20.410605000","Not set","Set","1187","26474  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"106718","22.197289","244.3.160.204","244.3.160.239","TCP","26805","443","64","0.000157000","0","22.197289000","Set","Not set","1245","26805  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"106720","22.197393","244.3.160.239","244.3.160.204","TCP","443","26805","64","0.000060000","0","22.197393000","Set","Set","1245","443  >  26805 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"106722","22.197567","244.3.160.204","244.3.160.239","TCP","26806","8080","64","0.000096000","0","22.197567000","Set","Not set","1246","26806  >  8080 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"106724","22.197637","244.3.160.239","244.3.160.204","TCP","8080","26806","64","0.000045000","1","22.197637000","Not set","Set","1246","8080  >  26806 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"106727","22.197833","244.3.160.204","244.3.160.239","TCP","26807","80","64","0.000102000","0","22.197833000","Set","Not set","1247","26807  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"106729","22.197935","244.3.160.239","244.3.160.204","TCP","80","26807","64","0.000005000","0","22.197935000","Set","Set","1247","80  >  26807 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"107196","22.296665","244.3.160.204","244.3.160.239","TCP","26805","443","64","0.000597000","1","22.296665000","Not set","Set","1245","26805  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"107197","22.296796","244.3.160.204","244.3.160.239","TCP","26805","443","64","0.000131000","1","22.296796000","Not set","Set","1245","26805  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"107198","22.296887","244.3.160.239","244.3.160.204","TCP","443","26805","64","0.000091000","1","22.296887000","Not set","Set","1245","443  >  26805 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"107219","22.298419","244.3.160.204","244.3.160.239","TCP","26807","80","64","0.000104000","1","22.298419000","Not set","Set","1247","26807  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"107220","22.298582","244.3.160.204","244.3.160.239","TCP","26807","80","64","0.000163000","1","22.298582000","Not set","Set","1247","26807  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"107221","22.298651","244.3.160.239","244.3.160.204","TCP","80","26807","64","0.000069000","1","22.298651000","Not set","Set","1247","80  >  26807 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"107224","22.298907","244.3.160.239","244.3.160.204","TCP","80","26807","64","0.000088000","1","22.298907000","Not set","Set","1247","80  >  26807 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"107243","22.304322","244.3.160.239","244.3.160.204","TCP","443","26805","64","0.000905000","1","22.304322000","Not set","Set","1245","443  >  26805 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"107563","22.373054","244.3.160.204","244.3.160.239","TCP","26807","80","64","0.001330000","2","22.373054000","Not set","Set","1247","26807  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"107578","22.377017","244.3.160.204","244.3.160.239","TCP","26805","443","64","0.000156000","2","22.377017000","Not set","Set","1245","26805  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"115422","24.198819","244.3.160.204","244.3.160.239","TCP","27144","443","64","0.000178000","0","24.198819000","Set","Not set","1326","27144  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"115424","24.198919","244.3.160.239","244.3.160.204","TCP","443","27144","64","0.000080000","0","24.198919000","Set","Set","1326","443  >  27144 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"115425","24.199086","244.3.160.204","244.3.160.239","TCP","27145","8080","64","0.000167000","0","24.199086000","Set","Not set","1327","27145  >  8080 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"115426","24.199157","244.3.160.239","244.3.160.204","TCP","8080","27145","64","0.000071000","1","24.199157000","Not set","Set","1327","8080  >  27145 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"115427","24.199352","244.3.160.204","244.3.160.239","TCP","27146","80","64","0.000195000","0","24.199352000","Set","Not set","1328","27146  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"115428","24.199448","244.3.160.239","244.3.160.204","TCP","80","27146","64","0.000096000","0","24.199448000","Set","Set","1328","80  >  27146 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"116007","24.299322","244.3.160.204","244.3.160.239","TCP","27144","443","64","0.000032000","1","24.299322000","Not set","Set","1326","27144  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"116010","24.299458","244.3.160.204","244.3.160.239","TCP","27144","443","64","0.000005000","1","24.299458000","Not set","Set","1326","27144  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"116012","24.299524","244.3.160.239","244.3.160.204","TCP","443","27144","64","0.000028000","1","24.299524000","Not set","Set","1326","443  >  27144 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"116015","24.300897","244.3.160.204","244.3.160.239","TCP","27146","80","64","0.000675000","1","24.300897000","Not set","Set","1328","27146  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"116016","24.301066","244.3.160.204","244.3.160.239","TCP","27146","80","64","0.000169000","1","24.301066000","Not set","Set","1328","27146  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"116017","24.301140","244.3.160.239","244.3.160.204","TCP","80","27146","64","0.000074000","1","24.301140000","Not set","Set","1328","80  >  27146 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"116018","24.301539","244.3.160.239","244.3.160.204","TCP","80","27146","64","0.000399000","1","24.301539000","Not set","Set","1328","80  >  27146 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"116316","24.354295","244.3.160.239","244.3.160.204","TCP","443","27144","64","0.000058000","1","24.354295000","Not set","Set","1326","443  >  27144 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"116388","24.372349","244.3.160.204","244.3.160.239","TCP","27146","80","64","0.000115000","2","24.372349000","Not set","Set","1328","27146  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"116521","24.405212","244.3.160.204","244.3.160.239","TCP","27144","443","64","0.000129000","2","24.405212000","Not set","Set","1326","27144  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"124638","26.198382","244.3.160.204","244.3.160.239","TCP","27475","443","64","0.000198000","0","26.198382000","Set","Not set","1442","27475  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"124639","26.198483","244.3.160.239","244.3.160.204","TCP","443","27475","64","0.000101000","0","26.198483000","Set","Set","1442","443  >  27475 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"124640","26.198633","244.3.160.204","244.3.160.239","TCP","27476","8080","64","0.000150000","0","26.198633000","Set","Not set","1443","27476  >  8080 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"124641","26.198703","244.3.160.239","244.3.160.204","TCP","8080","27476","64","0.000070000","1","26.198703000","Not set","Set","1443","8080  >  27476 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"124642","26.198908","244.3.160.204","244.3.160.239","TCP","27477","80","64","0.000205000","0","26.198908000","Set","Not set","1444","27477  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"124643","26.199000","244.3.160.239","244.3.160.204","TCP","80","27477","64","0.000092000","0","26.199000000","Set","Set","1444","80  >  27477 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"124999","26.297753","244.3.160.204","244.3.160.239","TCP","27475","443","64","0.000133000","1","26.297753000","Not set","Set","1442","27475  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"125001","26.297910","244.3.160.204","244.3.160.239","TCP","27475","443","64","0.000129000","1","26.297910000","Not set","Set","1442","27475  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"125002","26.297982","244.3.160.239","244.3.160.204","TCP","443","27475","64","0.000072000","1","26.297982000","Not set","Set","1442","443  >  27475 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"125005","26.299352","244.3.160.204","244.3.160.239","TCP","27477","80","64","0.001019000","1","26.299352000","Not set","Set","1444","27477  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"125006","26.299483","244.3.160.204","244.3.160.239","TCP","27477","80","64","0.000131000","1","26.299483000","Not set","Set","1444","27477  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"125007","26.299554","244.3.160.239","244.3.160.204","TCP","80","27477","64","0.000071000","1","26.299554000","Not set","Set","1444","80  >  27477 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"125012","26.300251","244.3.160.239","244.3.160.204","TCP","80","27477","64","0.000004000","1","26.300251000","Not set","Set","1444","80  >  27477 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"125129","26.324310","244.3.160.239","244.3.160.204","TCP","443","27475","64","0.000559000","1","26.324310000","Not set","Set","1442","443  >  27475 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"125306","26.368906","244.3.160.204","244.3.160.239","TCP","27477","80","64","0.000005000","2","26.368906000","Not set","Set","1444","27477  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"125423","26.394559","244.3.160.204","244.3.160.239","TCP","27475","443","64","0.000103000","2","26.394559000","Not set","Set","1442","27475  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"133571","28.198857","244.3.160.204","244.3.160.239","TCP","27809","443","64","0.000061000","0","28.198857000","Set","Not set","1528","27809  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"133573","28.198983","244.3.160.239","244.3.160.204","TCP","443","27809","64","0.000006000","0","28.198983000","Set","Set","1528","443  >  27809 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"133576","28.199147","244.3.160.204","244.3.160.239","TCP","27810","8080","64","0.000005000","0","28.199147000","Set","Not set","1529","27810  >  8080 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"133578","28.199212","244.3.160.239","244.3.160.204","TCP","8080","27810","64","0.000023000","1","28.199212000","Not set","Set","1529","8080  >  27810 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"133579","28.199399","244.3.160.204","244.3.160.239","TCP","27811","80","64","0.000187000","0","28.199399000","Set","Not set","1530","27811  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"133580","28.199496","244.3.160.239","244.3.160.204","TCP","80","27811","64","0.000097000","0","28.199496000","Set","Set","1530","80  >  27811 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"134026","28.301619","244.3.160.204","244.3.160.239","TCP","27809","443","64","0.000554000","1","28.301619000","Not set","Set","1528","27809  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"134027","28.301808","244.3.160.204","244.3.160.239","TCP","27809","443","64","0.000189000","1","28.301808000","Not set","Set","1528","27809  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"134028","28.301885","244.3.160.239","244.3.160.204","TCP","443","27809","64","0.000077000","1","28.301885000","Not set","Set","1528","443  >  27809 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"134037","28.303137","244.3.160.204","244.3.160.239","TCP","27811","80","64","0.000482000","1","28.303137000","Not set","Set","1530","27811  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"134038","28.303276","244.3.160.204","244.3.160.239","TCP","27811","80","64","0.000139000","1","28.303276000","Not set","Set","1530","27811  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"134039","28.303395","244.3.160.239","244.3.160.204","TCP","80","27811","64","0.000119000","1","28.303395000","Not set","Set","1530","80  >  27811 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"134045","28.303839","244.3.160.239","244.3.160.204","TCP","80","27811","64","0.000142000","1","28.303839000","Not set","Set","1530","80  >  27811 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"134367","28.376544","244.3.160.204","244.3.160.239","TCP","27811","80","64","0.000084000","2","28.376544000","Not set","Set","1530","27811  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"134464","28.394230","244.3.160.239","244.3.160.204","TCP","443","27809","64","0.001606000","1","28.394230000","Not set","Set","1528","443  >  27809 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"134594","28.423759","244.3.160.204","244.3.160.239","TCP","27809","443","64","0.000005000","2","28.423759000","Not set","Set","1528","27809  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"145521","30.199038","244.3.160.204","244.3.160.239","TCP","28145","443","64","0.000005000","0","30.199038000","Set","Not set","1609","28145  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"145523","30.199143","244.3.160.239","244.3.160.204","TCP","443","28145","64","0.000004000","0","30.199143000","Set","Set","1609","443  >  28145 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"145525","30.199307","244.3.160.204","244.3.160.239","TCP","28146","8080","64","0.000065000","0","30.199307000","Set","Not set","1610","28146  >  8080 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"145527","30.199377","244.3.160.239","244.3.160.204","TCP","8080","28146","64","0.000029000","1","30.199377000","Not set","Set","1610","8080  >  28146 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
