"No.","Time","Source","Destination","Protocol","Source Port","Destination Port","Length","Time delta from previous captured frame","Sequence number","Time since reference or first frame","Syn","Acknowledgment","Stream index","Info"
"757588","178.319309","244.3.160.204","244.3.160.254","TCP","52870","443","64","0.000321000","1","178.319309000","Not set","Set","7537","52870  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"757589","178.319443","244.3.160.204","244.3.160.254","TCP","52870","443","64","0.000134000","1","178.319443000","Not set","Set","7537","52870  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"757594","178.319561","244.3.160.254","244.3.160.204","TCP","443","52870","64","0.000005000","1","178.319561000","Not set","Set","7537","443  >  52870 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"757614","178.320438","244.3.160.254","244.3.160.204","TCP","443","52870","64","0.000070000","1","178.320438000","Not set","Set","7537","443  >  52870 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"757618","178.320841","244.3.160.204","244.3.160.254","TCP","52871","80","64","0.000004000","1","178.320841000","Not set","Set","7538","52871  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"757620","178.320971","244.3.160.204","244.3.160.254","TCP","52871","80","64","0.000126000","1","178.320971000","Not set","Set","7538","52871  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"757622","178.321053","244.3.160.254","244.3.160.204","TCP","80","52871","64","0.000047000","1","178.321053000","Not set","Set","7538","80  >  52871 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"757624","178.321228","244.3.160.254","244.3.160.204","TCP","80","52871","64","0.000005000","1","178.321228000","Not set","Set","7538","80  >  52871 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"757976","178.386892","244.3.160.204","244.3.160.254","TCP","52870","443","64","0.000042000","2","178.386892000","Not set","Set","7537","52870  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"757980","178.387869","244.3.160.204","244.3.160.254","TCP","52871","80","64","0.000660000","2","178.387869000","Not set","Set","7538","52871  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"765531","180.223297","244.3.160.204","244.3.160.254","TCP","53204","4000","64","0.000198000","0","180.223297000","Set","Not set","7600","53204  >  4000 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"765532","180.223399","244.3.160.254","244.3.160.204","TCP","4000","53204","64","0.000102000","0","180.223399000","Set","Set","7600","4000  >  53204 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"765534","180.223578","244.3.160.204","244.3.160.254","TCP","53205","4001","64","0.000052000","0","180.223578000","Set","Not set","7601","53205  >  4001 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"765535","180.223646","244.3.160.254","244.3.160.204","TCP","4001","53205","64","0.000068000","1","180.223646000","Not set","Set","7601","4001  >  53205 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"765537","180.223849","244.3.160.204","244.3.160.254","TCP","53206","4002","64","0.000164000","0","180.223849000","Set","Not set","7602","53206  >  4002 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"765539","180.223911","244.3.160.254","244.3.160.204","TCP","4002","53206","64","0.000057000","1","180.223911000","Not set","Set","7602","4002  >  53206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"765543","180.224109","244.3.160.204","244.3.160.254","TCP","53207","2048","64","0.000045000","0","180.224109000","Set","Not set","7603","53207  >  2048 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"765546","180.224158","244.3.160.254","244.3.160.204","TCP","2048","53207","64","0.000040000","1","180.224158000","Not set","Set","7603","2048  >  53207 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"765548","180.224368","244.3.160.204","244.3.160.254","TCP","53208","443","64","0.000047000","0","180.224368000","Set","Not set","7604","53208  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"765549","180.224474","244.3.160.254","244.3.160.204","TCP","443","53208","64","0.000106000","0","180.224474000","Set","Set","7604","443  >  53208 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"765551","180.224639","244.3.160.204","244.3.160.254","TCP","53209","80","64","0.000160000","0","180.224639000","Set","Not set","7605","53209  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"765553","180.224739","244.3.160.254","244.3.160.204","TCP","80","53209","64","0.000055000","0","180.224739000","Set","Set","7605","80  >  53209 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"766069","180.315606","244.3.160.204","244.3.160.254","TCP","53204","4000","64","0.000375000","1","180.315606000","Not set","Set","7600","53204  >  4000 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"766070","180.315740","244.3.160.204","244.3.160.254","TCP","53204","4000","64","0.000134000","1","180.315740000","Not set","Set","7600","53204  >  4000 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"766073","180.315868","244.3.160.254","244.3.160.204","TCP","4000","53204","64","0.000057000","1","180.315868000","Not set","Set","7600","4000  >  53204 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"766076","180.316145","244.3.160.254","244.3.160.204","TCP","4000","53204","64","0.000169000","1","180.316145000","Not set","Set","7600","4000  >  53204 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"766083","180.319138","244.3.160.204","244.3.160.254","TCP","53208","443","64","0.000043000","1","180.319138000","Not set","Set","7604","53208  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"766085","180.319267","244.3.160.204","244.3.160.254","TCP","53208","443","64","0.000057000","1","180.319267000","Not set","Set","7604","53208  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"766086","180.319359","244.3.160.254","244.3.160.204","TCP","443","53208","64","0.000092000","1","180.319359000","Not set","Set","7604","443  >  53208 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"766090","180.320188","244.3.160.204","244.3.160.254","TCP","53209","80","64","0.000196000","1","180.320188000","Not set","Set","7605","53209  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"766093","180.320255","244.3.160.254","244.3.160.204","TCP","443","53208","64","0.000005000","1","180.320255000","Not set","Set","7604","443  >  53208 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"766094","180.320322","244.3.160.204","244.3.160.254","TCP","53209","80","64","0.000067000","1","180.320322000","Not set","Set","7605","53209  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"766095","180.320404","244.3.160.254","244.3.160.204","TCP","80","53209","64","0.000082000","1","180.320404000","Not set","Set","7605","80  >  53209 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"766096","180.320659","244.3.160.254","244.3.160.204","TCP","80","53209","64","0.000255000","1","180.320659000","Not set","Set","7605","80  >  53209 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"766466","180.382220","244.3.160.204","244.3.160.254","TCP","53204","4000","64","0.000063000","2","180.382220000","Not set","Set","7600","53204  >  4000 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"766473","180.384119","244.3.160.204","244.3.160.254","TCP","53208","443","64","0.000840000","2","180.384119000","Not set","Set","7604","53208  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"766481","180.384939","244.3.160.204","244.3.160.254","TCP","53209","80","64","0.000078000","2","180.384939000","Not set","Set","7605","53209  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"776843","182.223293","244.3.160.204","244.3.160.254","TCP","53535","2784","64","0.000150000","0","182.223293000","Set","Not set","7676","53535  >  2784 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"776844","182.223367","244.3.160.254","244.3.160.204","TCP","2784","53535","64","0.000074000","1","182.223367000","Not set","Set","7676","2784  >  53535 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"776846","182.223588","244.3.160.204","244.3.160.254","TCP","53536","2785","64","0.000005000","0","182.223588000","Set","Not set","7677","53536  >  2785 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"776847","182.223644","244.3.160.254","244.3.160.204","TCP","2785","53536","64","0.000056000","1","182.223644000","Not set","Set","7677","2785  >  53536 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"776851","182.223842","244.3.160.204","244.3.160.254","TCP","53537","4000","64","0.000004000","0","182.223842000","Set","Not set","7678","53537  >  4000 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"776852","182.223939","244.3.160.254","244.3.160.204","TCP","4000","53537","64","0.000097000","0","182.223939000","Set","Set","7678","4000  >  53537 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"776853","182.224093","244.3.160.204","244.3.160.254","TCP","53538","4001","64","0.000154000","0","182.224093000","Set","Not set","7679","53538  >  4001 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"776856","182.224195","244.3.160.254","244.3.160.204","TCP","4001","53538","64","0.000063000","1","182.224195000","Not set","Set","7679","4001  >  53538 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"776860","182.224351","244.3.160.204","244.3.160.254","TCP","53539","4002","64","0.000144000","0","182.224351000","Set","Not set","7680","53539  >  4002 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"776861","182.224422","244.3.160.254","244.3.160.204","TCP","4002","53539","64","0.000071000","1","182.224422000","Not set","Set","7680","4002  >  53539 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"776862","182.224665","244.3.160.204","244.3.160.254","TCP","53540","2048","64","0.000243000","0","182.224665000","Set","Not set","7681","53540  >  2048 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"776863","182.224729","244.3.160.254","244.3.160.204","TCP","2048","53540","64","0.000064000","1","182.224729000","Not set","Set","7681","2048  >  53540 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"777190","182.317567","244.3.160.204","244.3.160.254","TCP","53537","4000","64","0.000077000","1","182.317567000","Not set","Set","7678","53537  >  4000 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"777191","182.317739","244.3.160.204","244.3.160.254","TCP","53537","4000","64","0.000172000","1","182.317739000","Not set","Set","7678","53537  >  4000 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"777193","182.317818","244.3.160.254","244.3.160.204","TCP","4000","53537","64","0.000029000","1","182.317818000","Not set","Set","7678","4000  >  53537 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"777196","182.318086","244.3.160.254","244.3.160.204","TCP","4000","53537","64","0.000106000","1","182.318086000","Not set","Set","7678","4000  >  53537 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"777412","182.381343","244.3.160.204","244.3.160.254","TCP","53537","4000","64","0.001660000","2","182.381343000","Not set","Set","7678","53537  >  4000 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"785900","184.223703","244.3.160.204","244.3.160.254","TCP","53874","443","64","0.000229000","0","184.223703000","Set","Not set","7755","53874  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"785902","184.223811","244.3.160.254","244.3.160.204","TCP","443","53874","64","0.000005000","0","184.223811000","Set","Set","7755","443  >  53874 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"785904","184.223961","244.3.160.204","244.3.160.254","TCP","53875","80","64","0.000048000","0","184.223961000","Set","Not set","7756","53875  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"785905","184.224070","244.3.160.254","244.3.160.204","TCP","80","53875","64","0.000109000","0","184.224070000","Set","Set","7756","80  >  53875 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"785906","184.224214","244.3.160.204","244.3.160.254","TCP","53876","2784","64","0.000144000","0","184.224214000","Set","Not set","7757","53876  >  2784 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"785908","184.224291","244.3.160.254","244.3.160.204","TCP","2784","53876","64","0.000004000","1","184.224291000","Not set","Set","7757","2784  >  53876 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"785909","184.224521","244.3.160.204","244.3.160.254","TCP","53877","2785","64","0.000230000","0","184.224521000","Set","Not set","7758","53877  >  2785 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"785910","184.224589","244.3.160.254","244.3.160.204","TCP","2785","53877","64","0.000068000","1","184.224589000","Not set","Set","7758","2785  >  53877 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"785911","184.224760","244.3.160.204","244.3.160.254","TCP","53878","4000","64","0.000171000","0","184.224760000","Set","Not set","7759","53878  >  4000 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"785912","184.224859","244.3.160.254","244.3.160.204","TCP","4000","53878","64","0.000099000","0","184.224859000","Set","Set","7759","4000  >  53878 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"785913","184.225074","244.3.160.204","244.3.160.254","TCP","53879","4001","64","0.000215000","0","184.225074000","Set","Not set","7760","53879  >  4001 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"785914","184.225139","244.3.160.254","244.3.160.204","TCP","4001","53879","64","0.000065000","1","184.225139000","Not set","Set","7760","4001  >  53879 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"786294","184.315163","244.3.160.204","244.3.160.254","TCP","53874","443","64","0.000005000","1","184.315163000","Not set","Set","7755","53874  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"786296","184.315315","244.3.160.204","244.3.160.254","TCP","53874","443","64","0.000028000","1","184.315315000","Not set","Set","7755","53874  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"786297","184.315413","244.3.160.254","244.3.160.204","TCP","443","53874","64","0.000098000","1","184.315413000","Not set","Set","7755","443  >  53874 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"786303","184.316359","244.3.160.204","244.3.160.254","TCP","53875","80","64","0.000164000","1","184.316359000","Not set","Set","7756","53875  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"786304","184.316364","244.3.160.254","244.3.160.204","TCP","443","53874","64","0.000005000","1","184.316364000","Not set","Set","7755","443  >  53874 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"786305","184.316487","244.3.160.204","244.3.160.254","TCP","53875","80","64","0.000123000","1","184.316487000","Not set","Set","7756","53875  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"786307","184.316575","244.3.160.254","244.3.160.204","TCP","80","53875","64","0.000083000","1","184.316575000","Not set","Set","7756","80  >  53875 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"786308","184.316792","244.3.160.254","244.3.160.204","TCP","80","53875","64","0.000217000","1","184.316792000","Not set","Set","7756","80  >  53875 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"786313","184.318443","244.3.160.204","244.3.160.254","TCP","53878","4000","64","0.000228000","1","184.318443000","Not set","Set","7759","53878  >  4000 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"786315","184.318567","244.3.160.204","244.3.160.254","TCP","53878","4000","64","0.000029000","1","184.318567000","Not set","Set","7759","53878  >  4000 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"786316","184.318665","244.3.160.254","244.3.160.204","TCP","4000","53878","64","0.000098000","1","184.318665000","Not set","Set","7759","4000  >  53878 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"786318","184.318928","244.3.160.254","244.3.160.204","TCP","4000","53878","64","0.000081000","1","184.318928000","Not set","Set","7759","4000  >  53878 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"786692","184.379249","244.3.160.204","244.3.160.254","TCP","53874","443","64","0.000199000","2","184.379249000","Not set","Set","7755","53874  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"786696","184.379925","244.3.160.204","244.3.160.254","TCP","53875","80","64","0.000482000","2","184.379925000","Not set","Set","7756","53875  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"786705","184.381537","244.3.160.204","244.3.160.254","TCP","53878","4000","64","0.000083000","2","184.381537000","Not set","Set","7759","53878  >  4000 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"794150","186.224374","244.3.160.204","244.3.160.254","TCP","54205","4002","64","0.000049000","0","186.224374000","Set","Not set","7815","54205  >  4002 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"794151","186.224443","244.3.160.254","244.3.160.204","TCP","4002","54205","64","0.000069000","1","186.224443000","Not set","Set","7815","4002  >  54205 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"794153","186.224624","244.3.160.204","244.3.160.254","TCP","54206","2048","64","0.000176000","0","186.224624000","Set","Not set","7816","54206  >  2048 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"794154","186.224693","244.3.160.254","244.3.160.204","TCP","2048","54206","64","0.000069000","1","186.224693000","Not set","Set","7816","2048  >  54206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"794155","186.224911","244.3.160.204","244.3.160.254","TCP","54207","443","64","0.000218000","0","186.224911000","Set","Not set","7817","54207  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"794156","186.225000","244.3.160.254","244.3.160.204","TCP","443","54207","64","0.000089000","0","186.225000000","Set","Set","7817","443  >  54207 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"794157","186.225168","244.3.160.204","244.3.160.254","TCP","54208","80","64","0.000168000","0","186.225168000","Set","Not set","7818","54208  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"794158","186.225263","244.3.160.254","244.3.160.204","TCP","80","54208","64","0.000095000","0","186.225263000","Set","Set","7818","80  >  54208 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"794162","186.225473","244.3.160.204","244.3.160.254","TCP","54209","2784","64","0.000004000","0","186.225473000","Set","Not set","7819","54209  >  2784 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"794163","186.225539","244.3.160.254","244.3.160.204","TCP","2784","54209","64","0.000066000","1","186.225539000","Not set","Set","7819","2784  >  54209 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"794165","186.225723","244.3.160.204","244.3.160.254","TCP","54210","2785","64","0.000158000","0","186.225723000","Set","Not set","7820","54210  >  2785 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"794166","186.225787","244.3.160.254","244.3.160.204","TCP","2785","54210","64","0.000064000","1","186.225787000","Not set","Set","7820","2785  >  54210 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"794577","186.319526","244.3.160.204","244.3.160.254","TCP","54207","443","64","0.000161000","1","186.319526000","Not set","Set","7817","54207  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"794579","186.319633","244.3.160.204","244.3.160.254","TCP","54207","443","64","0.000004000","1","186.319633000","Not set","Set","7817","54207  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"794581","186.319755","244.3.160.254","244.3.160.204","TCP","443","54207","64","0.000005000","1","186.319755000","Not set","Set","7817","443  >  54207 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"794587","186.320561","244.3.160.204","244.3.160.254","TCP","54208","80","64","0.000039000","1","186.320561000","Not set","Set","7818","54208  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"794588","186.320641","244.3.160.204","244.3.160.254","TCP","54208","80","64","0.000080000","1","186.320641000","Not set","Set","7818","54208  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"794589","186.320665","244.3.160.254","244.3.160.204","TCP","443","54207","64","0.000024000","1","186.320665000","Not set","Set","7817","443  >  54207 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"794590","186.320717","244.3.160.254","244.3.160.204","TCP","80","54208","64","0.000052000","1","186.320717000","Not set","Set","7818","80  >  54208 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"794594","186.321057","244.3.160.254","244.3.160.204","TCP","80","54208","64","0.000031000","1","186.321057000","Not set","Set","7818","80  >  54208 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"794919","186.383670","244.3.160.204","244.3.160.254","TCP","54207","443","64","0.000079000","2","186.383670000","Not set","Set","7817","54207  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"794923","186.384719","244.3.160.204","244.3.160.254","TCP","54208","80","64","0.000021000","2","186.384719000","Not set","Set","7818","54208  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"802953","188.224011","244.3.160.204","244.3.160.254","TCP","54539","4000","64","0.000226000","0","188.224011000","Set","Not set","7882","54539  >  4000 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"802954","188.224110","244.3.160.254","244.3.160.204","TCP","4000","54539","64","0.000099000","0","188.224110000","Set","Set","7882","4000  >  54539 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"802955","188.224284","244.3.160.204","244.3.160.254","TCP","54540","4001","64","0.000174000","0","188.224284000","Set","Not set","7883","54540  >  4001 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"802956","188.224352","244.3.160.254","244.3.160.204","TCP","4001","54540","64","0.000068000","1","188.224352000","Not set","Set","7883","4001  >  54540 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"802957","188.224545","244.3.160.204","244.3.160.254","TCP","54541","4002","64","0.000193000","0","188.224545000","Set","Not set","7884","54541  >  4002 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"802958","188.224612","244.3.160.254","244.3.160.204","TCP","4002","54541","64","0.000067000","1","188.224612000","Not set","Set","7884","4002  >  54541 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"802961","188.224800","244.3.160.204","244.3.160.254","TCP","54542","2048","64","0.000094000","0","188.224800000","Set","Not set","7885","54542  >  2048 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"802962","188.224912","244.3.160.254","244.3.160.204","TCP","2048","54542","64","0.000112000","1","188.224912000","Not set","Set","7885","2048  >  54542 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"802963","188.225088","244.3.160.204","244.3.160.254","TCP","54543","443","64","0.000176000","0","188.225088000","Set","Not set","7886","54543  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"802964","188.225183","244.3.160.254","244.3.160.204","TCP","443","54543","64","0.000095000","0","188.225183000","Set","Set","7886","443  >  54543 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"802969","188.225410","244.3.160.204","244.3.160.254","TCP","54544","80","64","0.000005000","0","188.225410000","Set","Not set","7887","54544  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"802970","188.225510","244.3.160.254","244.3.160.204","TCP","80","54544","64","0.000100000","0","188.225510000","Set","Set","7887","80  >  54544 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"803291","188.319320","244.3.160.204","244.3.160.254","TCP","54539","4000","64","0.000670000","1","188.319320000","Not set","Set","7882","54539  >  4000 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"803292","188.319443","244.3.160.204","244.3.160.254","TCP","54539","4000","64","0.000123000","1","188.319443000","Not set","Set","7882","54539  >  4000 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"803293","188.319571","244.3.160.254","244.3.160.204","TCP","4000","54539","64","0.000128000","1","188.319571000","Not set","Set","7882","4000  >  54539 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"803294","188.319880","244.3.160.254","244.3.160.204","TCP","4000","54539","64","0.000309000","1","188.319880000","Not set","Set","7882","4000  >  54539 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"803300","188.322761","244.3.160.204","244.3.160.254","TCP","54543","443","64","0.000317000","1","188.322761000","Not set","Set","7886","54543  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"803301","188.322900","244.3.160.204","244.3.160.254","TCP","54543","443","64","0.000139000","1","188.322900000","Not set","Set","7886","54543  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"803302","188.323011","244.3.160.254","244.3.160.204","TCP","443","54543","64","0.000111000","1","188.323011000","Not set","Set","7886","443  >  54543 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"803304","188.323735","244.3.160.254","244.3.160.204","TCP","443","54543","64","0.000537000","1","188.323735000","Not set","Set","7886","443  >  54543 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"803305","188.323874","244.3.160.204","244.3.160.254","TCP","54544","80","64","0.000139000","1","188.323874000","Not set","Set","7887","54544  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"803307","188.324038","244.3.160.204","244.3.160.254","TCP","54544","80","64","0.000110000","1","188.324038000","Not set","Set","7887","54544  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"803309","188.324101","244.3.160.254","244.3.160.204","TCP","80","54544","64","0.000058000","1","188.324101000","Not set","Set","7887","80  >  54544 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"803310","188.324271","244.3.160.254","244.3.160.204","TCP","80","54544","64","0.000170000","1","188.324271000","Not set","Set","7887","80  >  54544 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"803472","188.385942","244.3.160.204","244.3.160.254","TCP","54539","4000","64","0.000813000","2","188.385942000","Not set","Set","7882","54539  >  4000 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"803479","188.388064","244.3.160.204","244.3.160.254","TCP","54543","443","64","0.000345000","2","188.388064000","Not set","Set","7886","54543  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"803483","188.389076","244.3.160.204","244.3.160.254","TCP","54544","80","64","0.000196000","2","188.389076000","Not set","Set","7887","54544  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"810094","190.223960","244.3.160.204","244.3.160.254","TCP","54875","2784","64","0.000171000","0","190.223960000","Set","Not set","7943","54875  >  2784 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"810096","190.224032","244.3.160.254","244.3.160.204","TCP","2784","54875","64","0.000023000","1","190.224032000","Not set","Set","7943","2784  >  54875 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"810098","190.224227","244.3.160.204","244.3.160.254","TCP","54876","2785","64","0.000098000","0","190.224227000","Set","Not set","7944","54876  >  2785 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"810099","190.224297","244.3.160.254","244.3.160.204","TCP","2785","54876","64","0.000070000","1","190.224297000","Not set","Set","7944","2785  >  54876 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"810100","190.224488","244.3.160.204","244.3.160.254","TCP","54877","4000","64","0.000191000","0","190.224488000","Set","Not set","7945","54877  >  4000 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"810102","190.224588","244.3.160.254","244.3.160.204","TCP","4000","54877","64","0.000048000","0","190.224588000","Set","Set","7945","4000  >  54877 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"810104","190.224741","244.3.160.204","244.3.160.254","TCP","54878","4001","64","0.000005000","0","190.224741000","Set","Not set","7946","54878  >  4001 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"810105","190.224806","244.3.160.254","244.3.160.204","TCP","4001","54878","64","0.000065000","1","190.224806000","Not set","Set","7946","4001  >  54878 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"810111","190.224988","244.3.160.204","244.3.160.254","TCP","54879","4002","64","0.000037000","0","190.224988000","Set","Not set","7947","54879  >  4002 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"810115","190.225065","244.3.160.254","244.3.160.204","TCP","4002","54879","64","0.000004000","1","190.225065000","Not set","Set","7947","4002  >  54879 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
