"No.","Time","Source","Destination","Protocol","Source Port","Destination Port","Length","Time delta from previous captured frame","Sequence number","Time since reference or first frame","Syn","Acknowledgment","Stream index","Info"
"732397","172.329877","244.3.160.89","244.3.160.204","SSL","443","51862","1518","0.000033000","1461","172.329877000","Not set","Set","7307","Continuation Data"
"732398","172.329881","244.3.160.89","244.3.160.204","SSL","443","51862","123","0.000004000","2921","172.329881000","Not set","Set","7307","Continuation Data"
"732778","172.379901","244.3.160.204","244.3.160.89","TCP","51861","80","64","0.000194000","2","172.379901000","Not set","Set","7306","51861  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"732874","172.390770","244.3.160.204","244.3.160.89","TCP","51862","443","64","0.000005000","49","172.390770000","Not set","Set","7307","51862  >  443 [FIN, ACK] Seq=49 Ack=1461 Win=8760 Len=0"
"732876","172.390844","244.3.160.89","244.3.160.204","TCP","443","51862","64","0.000004000","2986","172.390844000","Not set","Set","7307","443  >  51862 [ACK] Seq=2986 Ack=50 Win=24820 Len=0"
"732878","172.391004","244.3.160.89","244.3.160.204","TCP","443","51862","64","0.000061000","2986","172.391004000","Not set","Set","7307","443  >  51862 [FIN, ACK] Seq=2986 Ack=50 Win=24820 Len=0"
"732881","172.391405","244.3.160.204","244.3.160.89","TCP","51862","443","64","0.000022000","49","172.391405000","Not set","Set","7307","[TCP Out-Of-Order] 51862  >  443 [FIN, ACK] Seq=49 Ack=2921 Win=8760 Len=0"
"732882","172.391487","244.3.160.89","244.3.160.204","TCP","443","51862","64","0.000082000","2987","172.391487000","Not set","Set","7307","[TCP Dup ACK 732876#1] 443  >  51862 [ACK] Seq=2987 Ack=50 Win=24820 Len=0"
"733131","172.423232","244.3.160.204","244.3.160.89","TCP","51862","443","64","0.000027000","50","172.423232000","Not set","Set","7307","51862  >  443 [ACK] Seq=50 Ack=2987 Win=8695 Len=0"
"738854","174.221314","244.3.160.204","244.3.160.89","TCP","52197","2785","64","0.000179000","0","174.221314000","Set","Not set","7353","52197  >  2785 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"738855","174.221437","244.3.160.89","244.3.160.204","TCP","2785","52197","64","0.000123000","1","174.221437000","Not set","Set","7353","2785  >  52197 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"738856","174.221555","244.3.160.204","244.3.160.89","TCP","52198","4000","64","0.000118000","0","174.221555000","Set","Not set","7354","52198  >  4000 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"738857","174.221631","244.3.160.89","244.3.160.204","TCP","4000","52198","64","0.000076000","1","174.221631000","Not set","Set","7354","4000  >  52198 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"738858","174.221799","244.3.160.204","244.3.160.89","TCP","52199","4001","64","0.000168000","0","174.221799000","Set","Not set","7355","52199  >  4001 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"738859","174.221869","244.3.160.89","244.3.160.204","TCP","4001","52199","64","0.000070000","1","174.221869000","Not set","Set","7355","4001  >  52199 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"738860","174.222080","244.3.160.204","244.3.160.89","TCP","52200","4002","64","0.000211000","0","174.222080000","Set","Not set","7356","52200  >  4002 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"738861","174.222150","244.3.160.89","244.3.160.204","TCP","4002","52200","64","0.000070000","1","174.222150000","Not set","Set","7356","4002  >  52200 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"738862","174.222310","244.3.160.204","244.3.160.89","TCP","52201","2048","64","0.000160000","0","174.222310000","Set","Not set","7357","52201  >  2048 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"738863","174.222380","244.3.160.89","244.3.160.204","TCP","2048","52201","64","0.000070000","1","174.222380000","Not set","Set","7357","2048  >  52201 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"738866","174.222559","244.3.160.204","244.3.160.89","TCP","52202","80","64","0.000020000","0","174.222559000","Set","Not set","7358","52202  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"738867","174.222693","244.3.160.89","244.3.160.204","TCP","80","52202","64","0.000134000","0","174.222693000","Set","Set","7358","80  >  52202 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"739179","174.334921","244.3.160.204","244.3.160.89","TCP","52202","80","64","0.000630000","1","174.334921000","Not set","Set","7358","52202  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"739181","174.335076","244.3.160.204","244.3.160.89","TCP","52202","80","64","0.000110000","1","174.335076000","Not set","Set","7358","52202  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"739183","174.335160","244.3.160.89","244.3.160.204","TCP","80","52202","64","0.000057000","1","174.335160000","Not set","Set","7358","80  >  52202 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"739184","174.335528","244.3.160.89","244.3.160.204","TCP","80","52202","64","0.000368000","1","174.335528000","Not set","Set","7358","80  >  52202 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"739528","174.424385","244.3.160.204","244.3.160.89","TCP","52202","80","64","0.000647000","2","174.424385000","Not set","Set","7358","52202  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"746900","176.221646","244.3.160.204","244.3.160.89","TCP","52528","443","64","0.000248000","0","176.221646000","Set","Not set","7426","52528  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"746902","176.221892","244.3.160.89","244.3.160.204","TCP","443","52528","64","0.000005000","0","176.221892000","Set","Set","7426","443  >  52528 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"746903","176.221896","244.3.160.204","244.3.160.89","TCP","52529","2784","64","0.000004000","0","176.221896000","Set","Not set","7427","52529  >  2784 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"746905","176.221970","244.3.160.89","244.3.160.204","TCP","2784","52529","64","0.000005000","1","176.221970000","Not set","Set","7427","2784  >  52529 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"746907","176.222158","244.3.160.204","244.3.160.89","TCP","52530","2785","64","0.000065000","0","176.222158000","Set","Not set","7428","52530  >  2785 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"746908","176.222226","244.3.160.89","244.3.160.204","TCP","2785","52530","64","0.000068000","1","176.222226000","Not set","Set","7428","2785  >  52530 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"746909","176.222415","244.3.160.204","244.3.160.89","TCP","52531","4000","64","0.000189000","0","176.222415000","Set","Not set","7429","52531  >  4000 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"746910","176.222491","244.3.160.89","244.3.160.204","TCP","4000","52531","64","0.000076000","1","176.222491000","Not set","Set","7429","4000  >  52531 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"746912","176.222656","244.3.160.204","244.3.160.89","TCP","52532","4001","64","0.000101000","0","176.222656000","Set","Not set","7430","52532  >  4001 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"746914","176.222726","244.3.160.89","244.3.160.204","TCP","4001","52532","64","0.000036000","1","176.222726000","Not set","Set","7430","4001  >  52532 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"746915","176.222899","244.3.160.204","244.3.160.89","TCP","52533","4002","64","0.000173000","0","176.222899000","Set","Not set","7431","52533  >  4002 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"746916","176.222968","244.3.160.89","244.3.160.204","TCP","4002","52533","64","0.000069000","1","176.222968000","Not set","Set","7431","4002  >  52533 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"747284","176.312215","244.3.160.204","244.3.160.89","SSL","52528","443","106","0.000129000","1","176.312215000","Not set","Set","7426","Continuation Data"
"747285","176.312309","244.3.160.89","244.3.160.204","TCP","443","52528","64","0.000094000","1","176.312309000","Not set","Set","7426","443  >  52528 [ACK] Seq=1 Ack=49 Win=24772 Len=0"
"747334","176.325288","244.3.160.89","244.3.160.204","SSL","443","52528","1518","0.000713000","1","176.325288000","Not set","Set","7426","Continuation Data"
"747335","176.325412","244.3.160.89","244.3.160.204","SSL","443","52528","1518","0.000124000","1461","176.325412000","Not set","Set","7426","Continuation Data"
"747336","176.325417","244.3.160.89","244.3.160.204","SSL","443","52528","123","0.000005000","2921","176.325417000","Not set","Set","7426","Continuation Data"
"747676","176.387112","244.3.160.204","244.3.160.89","TCP","52528","443","64","0.000037000","49","176.387112000","Not set","Set","7426","52528  >  443 [FIN, ACK] Seq=49 Ack=1461 Win=8760 Len=0"
"747678","176.387188","244.3.160.89","244.3.160.204","TCP","443","52528","64","0.000005000","2986","176.387188000","Not set","Set","7426","443  >  52528 [ACK] Seq=2986 Ack=50 Win=24820 Len=0"
"747680","176.387421","244.3.160.89","244.3.160.204","TCP","443","52528","64","0.000119000","2986","176.387421000","Not set","Set","7426","443  >  52528 [FIN, ACK] Seq=2986 Ack=50 Win=24820 Len=0"
"747683","176.387730","244.3.160.204","244.3.160.89","TCP","52528","443","64","0.000072000","49","176.387730000","Not set","Set","7426","[TCP Out-Of-Order] 52528  >  443 [FIN, ACK] Seq=49 Ack=2921 Win=8760 Len=0"
"747687","176.387843","244.3.160.89","244.3.160.204","TCP","443","52528","64","0.000004000","2987","176.387843000","Not set","Set","7426","[TCP Dup ACK 747678#1] 443  >  52528 [ACK] Seq=2987 Ack=50 Win=24820 Len=0"
"747947","176.421843","244.3.160.204","244.3.160.89","TCP","52528","443","64","0.000156000","50","176.421843000","Not set","Set","7426","52528  >  443 [ACK] Seq=50 Ack=2987 Win=8695 Len=0"
"757096","178.221657","244.3.160.204","244.3.160.89","TCP","52862","2048","64","0.000938000","0","178.221657000","Set","Not set","7529","52862  >  2048 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"757097","178.221745","244.3.160.89","244.3.160.204","TCP","2048","52862","64","0.000088000","1","178.221745000","Not set","Set","7529","2048  >  52862 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"757098","178.221903","244.3.160.204","244.3.160.89","TCP","52863","80","64","0.000158000","0","178.221903000","Set","Not set","7530","52863  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"757099","178.222015","244.3.160.89","244.3.160.204","TCP","80","52863","64","0.000112000","0","178.222015000","Set","Set","7530","80  >  52863 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"757101","178.222152","244.3.160.204","244.3.160.89","TCP","52864","443","64","0.000087000","0","178.222152000","Set","Not set","7531","52864  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"757102","178.222260","244.3.160.89","244.3.160.204","TCP","443","52864","64","0.000108000","0","178.222260000","Set","Set","7531","443  >  52864 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"757103","178.222413","244.3.160.204","244.3.160.89","TCP","52865","2784","64","0.000153000","0","178.222413000","Set","Not set","7532","52865  >  2784 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"757104","178.222489","244.3.160.89","244.3.160.204","TCP","2784","52865","64","0.000076000","1","178.222489000","Not set","Set","7532","2784  >  52865 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"757106","178.222663","244.3.160.204","244.3.160.89","TCP","52866","2785","64","0.000070000","0","178.222663000","Set","Not set","7533","52866  >  2785 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"757108","178.222736","244.3.160.89","244.3.160.204","TCP","2785","52866","64","0.000039000","1","178.222736000","Not set","Set","7533","2785  >  52866 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"757109","178.222967","244.3.160.204","244.3.160.89","TCP","52867","4000","64","0.000231000","0","178.222967000","Set","Not set","7534","52867  >  4000 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"757110","178.223037","244.3.160.89","244.3.160.204","TCP","4000","52867","64","0.000070000","1","178.223037000","Not set","Set","7534","4000  >  52867 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"757572","178.315290","244.3.160.204","244.3.160.89","TCP","52863","80","64","0.000553000","1","178.315290000","Not set","Set","7530","52863  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"757574","178.315397","244.3.160.204","244.3.160.89","TCP","52863","80","64","0.000086000","1","178.315397000","Not set","Set","7530","52863  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"757575","178.315478","244.3.160.89","244.3.160.204","TCP","80","52863","64","0.000081000","1","178.315478000","Not set","Set","7530","80  >  52863 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"757578","178.315793","244.3.160.89","244.3.160.204","TCP","80","52863","64","0.000147000","1","178.315793000","Not set","Set","7530","80  >  52863 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"757580","178.316295","244.3.160.204","244.3.160.89","SSL","52864","443","106","0.000357000","1","178.316295000","Not set","Set","7531","Continuation Data"
"757581","178.316391","244.3.160.89","244.3.160.204","TCP","443","52864","64","0.000096000","1","178.316391000","Not set","Set","7531","443  >  52864 [ACK] Seq=1 Ack=49 Win=24772 Len=0"
"757673","178.329419","244.3.160.89","244.3.160.204","SSL","443","52864","1518","0.000042000","1","178.329419000","Not set","Set","7531","Continuation Data"
"757677","178.329540","244.3.160.89","244.3.160.204","SSL","443","52864","1518","0.000005000","1461","178.329540000","Not set","Set","7531","Continuation Data"
"757678","178.329544","244.3.160.89","244.3.160.204","SSL","443","52864","123","0.000004000","2921","178.329544000","Not set","Set","7531","Continuation Data"
"757957","178.383404","244.3.160.204","244.3.160.89","TCP","52863","80","64","0.000004000","2","178.383404000","Not set","Set","7530","52863  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"757999","178.393943","244.3.160.204","244.3.160.89","TCP","52864","443","64","0.000757000","49","178.393943000","Not set","Set","7531","52864  >  443 [FIN, ACK] Seq=49 Ack=1461 Win=8760 Len=0"
"758000","178.394017","244.3.160.89","244.3.160.204","TCP","443","52864","64","0.000074000","2986","178.394017000","Not set","Set","7531","443  >  52864 [ACK] Seq=2986 Ack=50 Win=24820 Len=0"
"758001","178.394200","244.3.160.89","244.3.160.204","TCP","443","52864","64","0.000183000","2986","178.394200000","Not set","Set","7531","443  >  52864 [FIN, ACK] Seq=2986 Ack=50 Win=24820 Len=0"
"758002","178.394355","244.3.160.204","244.3.160.89","TCP","52864","443","64","0.000155000","49","178.394355000","Not set","Set","7531","[TCP Out-Of-Order] 52864  >  443 [FIN, ACK] Seq=49 Ack=2921 Win=8760 Len=0"
"758003","178.394433","244.3.160.89","244.3.160.204","TCP","443","52864","64","0.000078000","2987","178.394433000","Not set","Set","7531","[TCP Dup ACK 758000#1] 443  >  52864 [ACK] Seq=2987 Ack=50 Win=24820 Len=0"
"758187","178.431599","244.3.160.204","244.3.160.89","TCP","52864","443","64","0.000005000","50","178.431599000","Not set","Set","7531","52864  >  443 [ACK] Seq=50 Ack=2987 Win=8695 Len=0"
"765515","180.221774","244.3.160.204","244.3.160.89","TCP","53198","4001","64","0.000004000","0","180.221774000","Set","Not set","7594","53198  >  4001 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"765517","180.221876","244.3.160.89","244.3.160.204","TCP","4001","53198","64","0.000059000","1","180.221876000","Not set","Set","7594","4001  >  53198 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"765518","180.222028","244.3.160.204","244.3.160.89","TCP","53199","4002","64","0.000152000","0","180.222028000","Set","Not set","7595","53199  >  4002 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"765519","180.222099","244.3.160.89","244.3.160.204","TCP","4002","53199","64","0.000071000","1","180.222099000","Not set","Set","7595","4002  >  53199 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"765520","180.222257","244.3.160.204","244.3.160.89","TCP","53200","2048","64","0.000158000","0","180.222257000","Set","Not set","7596","53200  >  2048 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"765521","180.222338","244.3.160.89","244.3.160.204","TCP","2048","53200","64","0.000081000","1","180.222338000","Not set","Set","7596","2048  >  53200 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"765523","180.222552","244.3.160.204","244.3.160.89","TCP","53201","80","64","0.000096000","0","180.222552000","Set","Not set","7597","53201  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"765524","180.222696","244.3.160.89","244.3.160.204","TCP","80","53201","64","0.000144000","0","180.222696000","Set","Set","7597","80  >  53201 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"765525","180.222796","244.3.160.204","244.3.160.89","TCP","53202","443","64","0.000100000","0","180.222796000","Set","Not set","7598","53202  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"765527","180.222902","244.3.160.89","244.3.160.204","TCP","443","53202","64","0.000101000","0","180.222902000","Set","Set","7598","443  >  53202 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"765529","180.223026","244.3.160.204","244.3.160.89","TCP","53203","2784","64","0.000119000","0","180.223026000","Set","Not set","7599","53203  >  2784 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"765530","180.223099","244.3.160.89","244.3.160.204","TCP","2784","53203","64","0.000073000","1","180.223099000","Not set","Set","7599","2784  >  53203 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"766059","180.313989","244.3.160.204","244.3.160.89","TCP","53201","80","64","0.000307000","1","180.313989000","Not set","Set","7597","53201  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"766060","180.314110","244.3.160.204","244.3.160.89","TCP","53201","80","64","0.000121000","1","180.314110000","Not set","Set","7597","53201  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"766061","180.314189","244.3.160.89","244.3.160.204","TCP","80","53201","64","0.000079000","1","180.314189000","Not set","Set","7597","80  >  53201 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"766064","180.314630","244.3.160.89","244.3.160.204","TCP","80","53201","64","0.000191000","1","180.314630000","Not set","Set","7597","80  >  53201 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"766065","180.314758","244.3.160.204","244.3.160.89","SSL","53202","443","106","0.000128000","1","180.314758000","Not set","Set","7598","Continuation Data"
"766066","180.314852","244.3.160.89","244.3.160.204","TCP","443","53202","64","0.000094000","1","180.314852000","Not set","Set","7598","443  >  53202 [ACK] Seq=1 Ack=49 Win=24772 Len=0"
"766121","180.327905","244.3.160.89","244.3.160.204","SSL","443","53202","1518","0.000773000","1","180.327905000","Not set","Set","7598","Continuation Data"
"766122","180.328029","244.3.160.89","244.3.160.204","SSL","443","53202","1518","0.000124000","1461","180.328029000","Not set","Set","7598","Continuation Data"
"766123","180.328034","244.3.160.89","244.3.160.204","SSL","443","53202","123","0.000005000","2921","180.328034000","Not set","Set","7598","Continuation Data"
"766451","180.380580","244.3.160.204","244.3.160.89","TCP","53201","80","64","0.000023000","2","180.380580000","Not set","Set","7597","53201  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"766500","180.391285","244.3.160.204","244.3.160.89","TCP","53202","443","64","0.000970000","49","180.391285000","Not set","Set","7598","53202  >  443 [FIN, ACK] Seq=49 Ack=1461 Win=8760 Len=0"
"766501","180.391357","244.3.160.89","244.3.160.204","TCP","443","53202","64","0.000072000","2986","180.391357000","Not set","Set","7598","443  >  53202 [ACK] Seq=2986 Ack=50 Win=24820 Len=0"
"766503","180.391517","244.3.160.89","244.3.160.204","TCP","443","53202","64","0.000074000","2986","180.391517000","Not set","Set","7598","443  >  53202 [FIN, ACK] Seq=2986 Ack=50 Win=24820 Len=0"
"766505","180.391863","244.3.160.204","244.3.160.89","TCP","53202","443","64","0.000059000","49","180.391863000","Not set","Set","7598","[TCP Out-Of-Order] 53202  >  443 [FIN, ACK] Seq=49 Ack=2921 Win=8760 Len=0"
"766506","180.391942","244.3.160.89","244.3.160.204","TCP","443","53202","64","0.000079000","2987","180.391942000","Not set","Set","7598","[TCP Dup ACK 766501#1] 443  >  53202 [ACK] Seq=2987 Ack=50 Win=24820 Len=0"
"766672","180.426686","244.3.160.204","244.3.160.89","TCP","53202","443","64","0.001042000","50","180.426686000","Not set","Set","7598","53202  >  443 [ACK] Seq=50 Ack=2987 Win=8695 Len=0"
"776827","182.221768","244.3.160.204","244.3.160.89","TCP","53529","2785","64","0.000230000","0","182.221768000","Set","Not set","7670","53529  >  2785 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"776828","182.221859","244.3.160.89","244.3.160.204","TCP","2785","53529","64","0.000091000","1","182.221859000","Not set","Set","7670","2785  >  53529 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"776829","182.222031","244.3.160.204","244.3.160.89","TCP","53530","4000","64","0.000172000","0","182.222031000","Set","Not set","7671","53530  >  4000 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"776830","182.222101","244.3.160.89","244.3.160.204","TCP","4000","53530","64","0.000070000","1","182.222101000","Not set","Set","7671","4000  >  53530 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"776831","182.222252","244.3.160.204","244.3.160.89","TCP","53531","4001","64","0.000151000","0","182.222252000","Set","Not set","7672","53531  >  4001 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"776832","182.222333","244.3.160.89","244.3.160.204","TCP","4001","53531","64","0.000081000","1","182.222333000","Not set","Set","7672","4001  >  53531 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"776833","182.222525","244.3.160.204","244.3.160.89","TCP","53532","4002","64","0.000192000","0","182.222525000","Set","Not set","7673","53532  >  4002 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"776834","182.222597","244.3.160.89","244.3.160.204","TCP","4002","53532","64","0.000072000","1","182.222597000","Not set","Set","7673","4002  >  53532 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"776836","182.222774","244.3.160.204","244.3.160.89","TCP","53533","2048","64","0.000103000","0","182.222774000","Set","Not set","7674","53533  >  2048 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"776837","182.222864","244.3.160.89","244.3.160.204","TCP","2048","53533","64","0.000090000","1","182.222864000","Not set","Set","7674","2048  >  53533 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"776841","182.223024","244.3.160.204","244.3.160.89","TCP","53534","80","64","0.000047000","0","182.223024000","Set","Not set","7675","53534  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"776842","182.223143","244.3.160.89","244.3.160.204","TCP","80","53534","64","0.000119000","0","182.223143000","Set","Set","7675","80  >  53534 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"777179","182.315455","244.3.160.204","244.3.160.89","TCP","53534","80","64","0.000088000","1","182.315455000","Not set","Set","7675","53534  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"777180","182.315614","244.3.160.204","244.3.160.89","TCP","53534","80","64","0.000159000","1","182.315614000","Not set","Set","7675","53534  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"777181","182.315684","244.3.160.89","244.3.160.204","TCP","80","53534","64","0.000070000","1","182.315684000","Not set","Set","7675","80  >  53534 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"777182","182.316053","244.3.160.89","244.3.160.204","TCP","80","53534","64","0.000369000","1","182.316053000","Not set","Set","7675","80  >  53534 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"777409","182.379397","244.3.160.204","244.3.160.89","TCP","53534","80","64","0.000452000","2","182.379397000","Not set","Set","7675","53534  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"785885","184.222137","244.3.160.204","244.3.160.89","TCP","53868","443","64","0.000673000","0","184.222137000","Set","Not set","7749","53868  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"785886","184.222297","244.3.160.89","244.3.160.204","TCP","443","53868","64","0.000160000","0","184.222297000","Set","Set","7749","443  >  53868 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"785887","184.222397","244.3.160.204","244.3.160.89","TCP","53869","2784","64","0.000100000","0","184.222397000","Set","Not set","7750","53869  >  2784 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"785889","184.222472","244.3.160.89","244.3.160.204","TCP","2784","53869","64","0.000070000","1","184.222472000","Not set","Set","7750","2784  >  53869 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"785890","184.222632","244.3.160.204","244.3.160.89","TCP","53870","2785","64","0.000160000","0","184.222632000","Set","Not set","7751","53870  >  2785 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"785891","184.222699","244.3.160.89","244.3.160.204","TCP","2785","53870","64","0.000067000","1","184.222699000","Not set","Set","7751","2785  >  53870 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"785892","184.222919","244.3.160.204","244.3.160.89","TCP","53871","4000","64","0.000220000","0","184.222919000","Set","Not set","7752","53871  >  4000 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"785893","184.222996","244.3.160.89","244.3.160.204","TCP","4000","53871","64","0.000077000","1","184.222996000","Not set","Set","7752","4000  >  53871 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"785896","184.223155","244.3.160.204","244.3.160.89","TCP","53872","4001","64","0.000047000","0","184.223155000","Set","Not set","7753","53872  >  4001 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"785897","184.223225","244.3.160.89","244.3.160.204","TCP","4001","53872","64","0.000070000","1","184.223225000","Not set","Set","7753","4001  >  53872 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"785898","184.223407","244.3.160.204","244.3.160.89","TCP","53873","4002","64","0.000182000","0","184.223407000","Set","Not set","7754","53873  >  4002 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"785899","184.223474","244.3.160.89","244.3.160.204","TCP","4002","53873","64","0.000067000","1","184.223474000","Not set","Set","7754","4002  >  53873 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"786261","184.311620","244.3.160.204","244.3.160.89","SSL","53868","443","106","0.000090000","1","184.311620000","Not set","Set","7749","Continuation Data"
"786262","184.311721","244.3.160.89","244.3.160.204","TCP","443","53868","64","0.000101000","1","184.311721000","Not set","Set","7749","443  >  53868 [ACK] Seq=1 Ack=49 Win=24772 Len=0"
"786361","184.324838","244.3.160.89","244.3.160.204","SSL","443","53868","1518","0.000171000","1","184.324838000","Not set","Set","7749","Continuation Data"
"786362","184.324960","244.3.160.89","244.3.160.204","SSL","443","53868","1518","0.000122000","1461","184.324960000","Not set","Set","7749","Continuation Data"
"786363","184.324965","244.3.160.89","244.3.160.204","SSL","443","53868","123","0.000005000","2921","184.324965000","Not set","Set","7749","Continuation Data"
"786723","184.385375","244.3.160.204","244.3.160.89","TCP","53868","443","64","0.000556000","49","184.385375000","Not set","Set","7749","53868  >  443 [FIN, ACK] Seq=49 Ack=1461 Win=8760 Len=0"
"786724","184.385453","244.3.160.89","244.3.160.204","TCP","443","53868","64","0.000078000","2986","184.385453000","Not set","Set","7749","443  >  53868 [ACK] Seq=2986 Ack=50 Win=24820 Len=0"
"786726","184.385638","244.3.160.89","244.3.160.204","TCP","443","53868","64","0.000147000","2986","184.385638000","Not set","Set","7749","443  >  53868 [FIN, ACK] Seq=2986 Ack=50 Win=24820 Len=0"
"786730","184.385875","244.3.160.204","244.3.160.89","TCP","53868","443","64","0.000035000","49","184.385875000","Not set","Set","7749","[TCP Out-Of-Order] 53868  >  443 [FIN, ACK] Seq=49 Ack=2921 Win=8760 Len=0"
"786731","184.385960","244.3.160.89","244.3.160.204","TCP","443","53868","64","0.000085000","2987","184.385960000","Not set","Set","7749","[TCP Dup ACK 786724#1] 443  >  53868 [ACK] Seq=2987 Ack=50 Win=24820 Len=0"
